obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/29,13,0,25.5,964.95,130.71
2018/12/29,13,30,25.5,959.97,24.55
2018/12/29,12,0,24.1,951.01,93.81
2018/12/29,12,30,24.1,965.84,77.23
2018/12/29,11,0,24.3,973.1,71.7
2018/12/29,11,30,24.3,967.22,78.54
2018/12/29,10,0,24.4,977.4,101.66
2018/12/29,10,30,24.4,971.89,87.85
2018/12/29,9,0,23.4,1013.51,101.83
2018/12/29,9,30,23.4,1002.85,108.83
2018/12/29,8,0,22.3,998.93,73.81
2018/12/29,8,30,22.3,1034.47,67.14
2018/12/29,7,0,20.7,985.96,98.86
2018/12/29,7,30,20.7,998.7,115.07
2018/12/29,6,0,20.6,892.61,91.36
2018/12/29,6,30,20.6,928.54,149.25
2018/12/29,5,0,18.8,904.33,67.28
2018/12/29,5,30,18.8,856.58,69.83
2018/12/29,4,0,19.6,933.69,70.66
2018/12/29,4,30,19.6,947.87,69.38
2018/12/29,3,0,19.7,926.22,63.03
2018/12/29,3,30,19.7,903.59,70.31
2018/12/29,2,0,18.1,894.92,72.36
2018/12/29,2,30,18.1,949.08,76.01
2018/12/29,1,0,16.6,969.12,73.99
2018/12/29,1,30,16.6,939.03,71.72
2018/12/29,0,0,16.5,996.97,73.07
2018/12/29,0,30,16.5,960.56,77.53
2018/12/28,23,0,15.9,1081.32,63.61
2018/12/28,23,30,15.9,1039.61,68.36
2018/12/28,22,0,15.6,1143.6,72.81
2018/12/28,22,30,15.6,1105.73,70.36
2018/12/28,21,0,16.2,1194.01,4.81
2018/12/28,21,30,16.2,1172.82,9.99
2018/12/28,20,0,17.3,1227.4,65.19
2018/12/28,20,30,17.3,1229.03,12.31
2018/12/28,19,0,18.4,1221.24,58.71
2018/12/28,19,30,18.4,1212.46,99.36
2018/12/28,18,0,19.4,1237.1,37.99
2018/12/28,18,30,19.4,1228.5,10.18
2018/12/28,17,0,19.7,1206.21,-0.72
2018/12/28,17,30,19.7,1214.58,5.82
2018/12/28,16,0,20.2,1141.54,-3.76
2018/12/28,16,30,20.2,1181.06,18.57
2018/12/28,15,0,20.7,1134.6,96.57
2018/12/28,15,30,20.7,1131.17,68.89
2018/12/28,14,0,21.0,1056.75,70.39
2018/12/28,14,30,21.0,1116.68,70.4
2018/12/28,13,0,21.9,1035.09,70.37
2018/12/28,13,30,21.9,1042.75,58.51
2018/12/28,12,0,20.3,1099.04,70.39
2018/12/28,12,30,20.3,1092.06,72.94
2018/12/28,11,0,20.3,1121.09,70.39
2018/12/28,11,30,20.3,1116.66,70.39
2018/12/28,10,0,21.5,1161.45,73.3
2018/12/28,10,30,21.5,1140.92,70.39
2018/12/28,9,0,21.4,1159.6,92.64
2018/12/28,9,30,21.4,1163.23,97.81
2018/12/28,8,0,19.3,1142.66,86.32
2018/12/28,8,30,19.3,1151.62,89.38
2018/12/28,7,0,19.1,1135.75,77.9
2018/12/28,7,30,19.1,1133.71,80.1
2018/12/28,6,0,18.3,1055.88,74.84
2018/12/28,6,30,18.3,1094.6,78.03
2018/12/28,5,0,17.1,1016.94,70.75
2018/12/28,5,30,17.1,1031.19,73.63
2018/12/28,4,0,22.8,985.91,63.56
2018/12/28,4,30,22.8,1003.26,70.74
2018/12/28,3,0,24.1,986.49,62.88
2018/12/28,3,30,24.1,984.41,63.39
2018/12/28,2,0,20.8,974.83,73.69
2018/12/28,2,30,20.8,988.89,70.16
2018/12/28,1,0,16.9,969.5,62.87
2018/12/28,1,30,16.9,986.55,72.57
2018/12/28,0,0,17.2,1045.4,99.8
2018/12/28,0,30,17.2,1009.95,118.93
2018/12/27,23,0,17.2,1068.49,76.18
2018/12/27,23,30,17.2,1054.23,70.0
2018/12/27,22,0,17.2,1087.8,83.32
2018/12/27,22,30,17.2,1089.38,79.7
2018/12/27,21,0,18.0,1146.81,89.58
2018/12/27,21,30,18.0,1118.06,79.73
2018/12/27,20,0,18.4,1188.33,70.16
2018/12/27,20,30,18.4,1186.63,76.18
2018/12/27,19,0,18.8,1188.68,105.98
2018/12/27,19,30,18.8,1183.6,93.66
2018/12/27,18,0,20.4,1193.51,144.31
2018/12/27,18,30,20.4,1193.08,105.72
2018/12/27,17,0,21.8,1155.11,74.65
2018/12/27,17,30,21.8,1157.9,106.01
2018/12/27,16,0,20.8,1113.53,44.88
2018/12/27,16,30,20.8,1111.54,42.7
2018/12/27,15,0,20.3,1112.36,24.25
2018/12/27,15,30,20.3,1111.28,13.94
2018/12/27,14,0,21.5,1078.2,113.31
2018/12/27,14,30,21.5,1072.13,19.86
2018/12/27,13,0,21.3,1062.5,82.46
2018/12/27,13,30,21.3,1063.25,88.77
2018/12/27,12,0,25.8,1066.28,65.78
2018/12/27,12,30,25.8,1072.83,107.73
2018/12/27,11,0,24.1,1092.65,85.18
2018/12/27,11,30,24.1,1063.96,89.8
2018/12/27,10,0,21.0,1112.96,84.66
2018/12/27,10,30,21.0,1113.93,83.29
2018/12/27,9,0,19.1,1114.72,77.09
2018/12/27,9,30,19.1,1110.52,86.49
2018/12/27,8,0,18.3,1100.22,78.06
2018/12/27,8,30,18.3,1120.3,85.91
2018/12/27,7,0,16.7,1079.19,61.99
2018/12/27,7,30,16.7,1099.21,66.45
2018/12/27,6,0,15.4,1039.11,61.44
2018/12/27,6,30,15.4,1059.99,62.97
2018/12/27,5,0,14.6,990.39,61.44
2018/12/27,5,30,14.6,1014.34,61.44
2018/12/27,4,0,14.4,969.5,69.78
2018/12/27,4,30,14.4,986.19,62.11
2018/12/27,3,0,14.3,955.33,75.05
2018/12/27,3,30,14.3,959.41,72.78
2018/12/27,2,0,14.7,948.64,69.77
2018/12/27,2,30,14.7,946.15,73.48
2018/12/27,1,0,14.7,964.29,56.97
2018/12/27,1,30,14.7,958.7,69.76
2018/12/27,0,0,14.5,1027.44,84.87
2018/12/27,0,30,14.5,995.72,177.17
2018/12/26,23,0,15.6,1073.85,62.91
2018/12/26,23,30,15.6,1051.22,66.16
2018/12/26,22,0,16.3,1115.51,64.84
2018/12/26,22,30,16.3,1101.01,65.41
2018/12/26,21,0,16.7,1165.43,70.76
2018/12/26,21,30,16.7,1140.25,68.0
2018/12/26,20,0,17.9,1172.3,57.48
2018/12/26,20,30,17.9,1170.28,68.14
2018/12/26,19,0,19.3,1173.59,57.47
2018/12/26,19,30,19.3,1171.55,57.47
2018/12/26,18,0,19.7,1167.59,113.27
2018/12/26,18,30,19.7,1165.7,54.55
2018/12/26,17,0,20.6,1141.46,105.74
2018/12/26,17,30,20.6,1164.17,107.11
2018/12/26,16,0,20.4,1097.94,94.98
2018/12/26,16,30,20.4,1113.59,102.77
2018/12/26,15,0,20.5,1066.66,92.14
2018/12/26,15,30,20.5,1080.13,103.4
2018/12/26,14,0,20.0,1053.06,80.99
2018/12/26,14,30,20.0,1057.78,89.04
2018/12/26,13,0,21.2,1009.84,64.08
2018/12/26,13,30,21.2,1022.66,58.58
2018/12/26,12,0,20.5,1026.22,65.87
2018/12/26,12,30,20.5,1014.17,64.09
2018/12/26,11,0,20.0,1037.41,73.12
2018/12/26,11,30,20.0,1037.58,66.19
2018/12/26,10,0,18.6,1060.01,69.12
2018/12/26,10,30,18.6,1043.65,70.38
2018/12/26,9,0,18.5,1088.2,70.82
2018/12/26,9,30,18.5,1075.12,70.46
2018/12/26,8,0,16.1,1070.13,69.78
2018/12/26,8,30,16.1,1092.67,70.83
2018/12/26,7,0,15.4,1037.44,83.8
2018/12/26,7,30,15.4,1061.99,68.71
2018/12/26,6,0,14.4,966.35,61.16
2018/12/26,6,30,14.4,1005.9,70.83
2018/12/26,5,0,14.4,936.68,57.45
2018/12/26,5,30,14.4,955.26,57.45
2018/12/26,4,0,14.5,927.9,65.21
2018/12/26,4,30,14.5,918.12,57.45
2018/12/26,3,0,14.6,915.29,65.19
2018/12/26,3,30,14.6,922.12,65.2
2018/12/26,2,0,14.5,931.02,66.39
2018/12/26,2,30,14.5,920.15,65.22
2018/12/26,1,0,14.7,929.19,65.19
2018/12/26,1,30,14.7,927.11,65.27
2018/12/26,0,0,14.7,924.55,50.29
2018/12/26,0,30,14.7,949.49,36.01
2018/12/25,23,0,14.9,985.69,54.13
2018/12/25,23,30,14.9,980.99,59.48
2018/12/25,22,0,15.0,1013.57,55.39
2018/12/25,22,30,15.0,994.38,58.95
2018/12/25,21,0,15.2,1045.32,57.33
2018/12/25,21,30,15.2,1026.83,55.09
2018/12/25,20,0,15.3,1024.14,82.54
