obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/29,14,30,20.8,4679.32,82.76
2018/12/29,13,0,20.7,4770.63,141.49
2018/12/29,13,30,20.7,4736.07,191.15
2018/12/29,12,0,20.7,4807.92,100.72
2018/12/29,12,30,20.7,4825.88,103.03
2018/12/29,11,0,21.7,4808.87,76.73
2018/12/29,11,30,21.7,4803.03,83.89
2018/12/29,10,0,21.8,4753.56,109.4
2018/12/29,10,30,21.8,4796.74,94.5
2018/12/29,9,0,21.3,4658.75,110.05
2018/12/29,9,30,21.3,4681.88,117.37
2018/12/29,8,0,20.0,4486.89,78.77
2018/12/29,8,30,20.0,4570.46,77.71
2018/12/29,7,0,19.4,4342.89,137.03
2018/12/29,7,30,19.4,4411.82,121.0
2018/12/29,6,0,19.3,4085.76,93.08
2018/12/29,6,30,19.3,4243.86,185.97
2018/12/29,5,0,20.8,3837.23,45.67
2018/12/29,5,30,20.8,3969.22,65.92
2018/12/29,4,0,21.2,3799.73,63.09
2018/12/29,4,30,21.2,3808.23,62.43
2018/12/29,3,0,21.5,3821.93,36.13
2018/12/29,3,30,21.5,3781.24,44.94
2018/12/29,2,0,21.4,4002.02,62.77
2018/12/29,2,30,21.4,3915.03,32.2
2018/12/29,1,0,22.4,4413.77,72.24
2018/12/29,1,30,22.4,4179.2,68.96
2018/12/29,0,0,22.6,4829.76,75.06
2018/12/29,0,30,22.6,4575.14,78.12
2018/12/28,23,0,21.2,4764.55,67.68
2018/12/28,23,30,21.2,4891.23,69.54
2018/12/28,22,0,22.2,5277.92,83.64
2018/12/28,22,30,22.2,5004.5,77.27
2018/12/28,21,0,23.6,5711.21,90.77
2018/12/28,21,30,23.6,5519.41,88.32
2018/12/28,20,0,23.6,6113.47,103.94
2018/12/28,20,30,23.6,5883.8,88.42
2018/12/28,19,0,24.8,6503.24,128.11
2018/12/28,19,30,24.8,6270.49,114.12
2018/12/28,18,0,25.9,7025.48,165.0
2018/12/28,18,30,25.9,6776.65,119.16
2018/12/28,17,0,27.7,7167.7,201.66
2018/12/28,17,30,27.7,7114.57,226.43
2018/12/28,16,0,27.9,7152.71,206.16
2018/12/28,16,30,27.9,7120.18,127.15
2018/12/28,15,0,29.8,6800.85,244.62
2018/12/28,15,30,29.8,7008.89,290.0
2018/12/28,14,0,29.3,6480.66,116.11
2018/12/28,14,30,29.3,6591.87,233.76
2018/12/28,13,0,30.1,6321.1,115.19
2018/12/28,13,30,30.1,6375.56,122.25
2018/12/28,12,0,35.8,6465.23,162.1
2018/12/28,12,30,35.8,6405.64,122.2
2018/12/28,11,0,34.6,6337.98,132.54
2018/12/28,11,30,34.6,6453.81,126.71
2018/12/28,10,0,34.5,5851.5,131.5
2018/12/28,10,30,34.5,6131.37,133.63
2018/12/28,9,0,33.8,5370.29,97.32
2018/12/28,9,30,33.8,5603.56,140.24
2018/12/28,8,0,31.1,5048.92,89.02
2018/12/28,8,30,31.1,5179.72,93.42
2018/12/28,7,0,28.9,4875.6,75.1
2018/12/28,7,30,28.9,4922.53,77.73
2018/12/28,6,0,22.0,4450.95,75.86
2018/12/28,6,30,22.0,4684.81,84.13
2018/12/28,5,0,21.2,4194.98,64.53
2018/12/28,5,30,21.2,4234.54,69.56
2018/12/28,4,0,21.0,4166.71,56.71
2018/12/28,4,30,21.0,4182.25,63.73
2018/12/28,3,0,21.4,4159.86,54.45
2018/12/28,3,30,21.4,4132.87,49.32
2018/12/28,2,0,21.7,4254.17,69.28
2018/12/28,2,30,21.7,4193.73,65.07
2018/12/28,1,0,22.0,4507.71,73.68
2018/12/28,1,30,22.0,4452.94,72.17
2018/12/28,0,0,21.6,4891.94,107.37
2018/12/28,0,30,21.6,4633.1,78.73
2018/12/27,23,0,22.6,4962.27,80.78
2018/12/27,23,30,22.6,5026.58,74.49
2018/12/27,22,0,22.5,5421.4,89.56
2018/12/27,22,30,22.5,5136.45,85.07
2018/12/27,21,0,23.0,6076.31,102.59
2018/12/27,21,30,23.0,5722.19,86.99
2018/12/27,20,0,25.8,6577.6,108.99
2018/12/27,20,30,25.8,6370.65,116.07
2018/12/27,19,0,27.4,7033.95,116.8
2018/12/27,19,30,27.4,6789.99,107.03
2018/12/27,18,0,30.2,7426.93,158.85
2018/12/27,18,30,30.2,7155.06,116.49
2018/12/27,17,0,32.2,7523.76,121.48
2018/12/27,17,30,32.2,7466.08,116.42
2018/12/27,16,0,37.7,7485.67,127.12
2018/12/27,16,30,37.7,7465.56,109.54
2018/12/27,15,0,39.2,7021.48,129.05
2018/12/27,15,30,39.2,7301.14,215.53
2018/12/27,14,0,38.8,6603.02,163.83
2018/12/27,14,30,38.8,6758.64,174.29
2018/12/27,13,0,37.4,6198.74,167.24
2018/12/27,13,30,37.4,6396.87,125.08
2018/12/27,12,0,36.4,5810.78,100.33
2018/12/27,12,30,36.4,5998.25,117.7
2018/12/27,11,0,35.8,5392.92,89.91
2018/12/27,11,30,35.8,5577.35,96.76
2018/12/27,10,0,34.3,5067.7,88.29
2018/12/27,10,30,34.3,5217.64,87.23
2018/12/27,9,0,31.5,4780.71,87.38
2018/12/27,9,30,31.5,4944.69,88.36
2018/12/27,8,0,28.1,4476.68,72.93
2018/12/27,8,30,28.1,4630.28,81.85
2018/12/27,7,0,22.2,4290.38,53.55
2018/12/27,7,30,22.2,4325.98,60.54
2018/12/27,6,0,17.3,4018.05,50.56
2018/12/27,6,30,17.3,4166.63,48.04
2018/12/27,5,0,15.0,3802.96,48.16
2018/12/27,5,30,15.0,3912.92,50.52
2018/12/27,4,0,14.8,3686.43,54.71
2018/12/27,4,30,14.8,3742.01,53.7
2018/12/27,3,0,14.7,3684.95,56.94
2018/12/27,3,30,14.7,3668.95,59.55
2018/12/27,2,0,14.8,3842.69,64.49
2018/12/27,2,30,14.8,3758.96,61.1
2018/12/27,1,0,14.8,4088.16,68.03
2018/12/27,1,30,14.8,3992.42,66.96
2018/12/27,0,0,17.0,4459.85,86.96
2018/12/27,0,30,17.0,4239.6,68.44
2018/12/26,23,0,17.0,4301.2,65.86
2018/12/26,23,30,17.0,4508.38,69.53
2018/12/26,22,0,18.3,4534.44,68.74
2018/12/26,22,30,18.3,4396.74,69.36
2018/12/26,21,0,18.7,4878.16,83.97
2018/12/26,21,30,18.7,4711.06,73.59
2018/12/26,20,0,19.6,5029.36,112.55
2018/12/26,20,30,19.6,4984.09,101.75
2018/12/26,19,0,22.5,5297.87,236.48
2018/12/26,19,30,22.5,5147.53,133.07
2018/12/26,18,0,24.0,5329.74,173.18
2018/12/26,18,30,24.0,5367.45,208.45
2018/12/26,17,0,23.8,5128.15,113.52
2018/12/26,17,30,23.8,5223.13,115.62
2018/12/26,16,0,24.2,4733.18,101.17
2018/12/26,16,30,24.2,4955.98,109.02
2018/12/26,15,0,24.3,4394.62,97.05
