time,latitude,longitude,tasmin_son
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-23.72017644,90.0,1.1691895
2050-01-01T12:00:00Z,-23.72017644,92.8125,1.1141357
2050-01-01T12:00:00Z,-23.72017644,95.625,1.1079102
2050-01-01T12:00:00Z,-23.72017644,98.4375,1.1168823
2050-01-01T12:00:00Z,-23.72017644,101.25,1.113617
2050-01-01T12:00:00Z,-23.72017644,104.0625,1.1132202
2050-01-01T12:00:00Z,-23.72017644,106.875,1.0950317
2050-01-01T12:00:00Z,-23.72017644,109.6875,1.0922546
2050-01-01T12:00:00Z,-23.72017644,112.5,1.2123108
2050-01-01T12:00:00Z,-23.72017644,115.3125,2.0152588
2050-01-01T12:00:00Z,-23.72017644,118.125,2.6108093
2050-01-01T12:00:00Z,-23.72017644,120.9375,2.8626404
2050-01-01T12:00:00Z,-23.72017644,123.75,2.8970642
2050-01-01T12:00:00Z,-23.72017644,126.5625,2.7045288
2050-01-01T12:00:00Z,-23.72017644,129.375,2.4874573
2050-01-01T12:00:00Z,-23.72017644,132.1875,2.3479004
2050-01-01T12:00:00Z,-23.72017644,135.0,2.1062622
2050-01-01T12:00:00Z,-23.72017644,137.8125,2.0077515
2050-01-01T12:00:00Z,-23.72017644,140.625,2.1147156
2050-01-01T12:00:00Z,-23.72017644,143.4375,2.1033325
2050-01-01T12:00:00Z,-23.72017644,146.25,2.2147827
2050-01-01T12:00:00Z,-23.72017644,149.0625,1.8270264
2050-01-01T12:00:00Z,-23.72017644,151.875,1.3104858
2050-01-01T12:00:00Z,-23.72017644,154.6875,1.292572
2050-01-01T12:00:00Z,-23.72017644,157.5,1.3379517
2050-01-01T12:00:00Z,-23.72017644,160.3125,1.3283081
2050-01-01T12:00:00Z,-23.72017644,163.125,1.3114319
2050-01-01T12:00:00Z,-23.72017644,165.9375,1.2536316
2050-01-01T12:00:00Z,-23.72017644,168.75,1.1981506
2050-01-01T12:00:00Z,-23.72017644,171.5625,1.1376648
2050-01-01T12:00:00Z,-23.72017644,174.375,1.0762329
2050-01-01T12:00:00Z,-23.72017644,177.1875,0.9701538
2050-01-01T12:00:00Z,-23.72017644,180.0,0.9029846
2050-01-01T12:00:00Z,-20.92957676,90.0,1.1604004
2050-01-01T12:00:00Z,-20.92957676,92.8125,1.127655
2050-01-01T12:00:00Z,-20.92957676,95.625,1.0835876
2050-01-01T12:00:00Z,-20.92957676,98.4375,1.0747986
2050-01-01T12:00:00Z,-20.92957676,101.25,1.1281128
2050-01-01T12:00:00Z,-20.92957676,104.0625,1.1542053
2050-01-01T12:00:00Z,-20.92957676,106.875,1.1615295
2050-01-01T12:00:00Z,-20.92957676,109.6875,1.1738281
2050-01-01T12:00:00Z,-20.92957676,112.5,1.2425232
2050-01-01T12:00:00Z,-20.92957676,115.3125,1.4961853
2050-01-01T12:00:00Z,-20.92957676,118.125,2.5506287
2050-01-01T12:00:00Z,-20.92957676,120.9375,2.6104126
2050-01-01T12:00:00Z,-20.92957676,123.75,2.708496
2050-01-01T12:00:00Z,-20.92957676,126.5625,2.6004333
2050-01-01T12:00:00Z,-20.92957676,129.375,2.2507935
2050-01-01T12:00:00Z,-20.92957676,132.1875,2.1253052
2050-01-01T12:00:00Z,-20.92957676,135.0,1.994812
2050-01-01T12:00:00Z,-20.92957676,137.8125,1.887146
2050-01-01T12:00:00Z,-20.92957676,140.625,2.0868835
2050-01-01T12:00:00Z,-20.92957676,143.4375,1.9821777
2050-01-01T12:00:00Z,-20.92957676,146.25,2.0142212
2050-01-01T12:00:00Z,-20.92957676,149.0625,1.6669922
2050-01-01T12:00:00Z,-20.92957676,151.875,1.2727356
2050-01-01T12:00:00Z,-20.92957676,154.6875,1.3042297
2050-01-01T12:00:00Z,-20.92957676,157.5,1.2941895
2050-01-01T12:00:00Z,-20.92957676,160.3125,1.2764587
2050-01-01T12:00:00Z,-20.92957676,163.125,1.2359009
2050-01-01T12:00:00Z,-20.92957676,165.9375,1.2102051
2050-01-01T12:00:00Z,-20.92957676,168.75,1.1763
2050-01-01T12:00:00Z,-20.92957676,171.5625,1.1053772
2050-01-01T12:00:00Z,-20.92957676,174.375,1.0281372
2050-01-01T12:00:00Z,-20.92957676,177.1875,0.9612732
2050-01-01T12:00:00Z,-20.92957676,180.0,0.9312744
2050-01-01T12:00:00Z,-18.13897349,90.0,1.1217346
2050-01-01T12:00:00Z,-18.13897349,92.8125,1.04599
2050-01-01T12:00:00Z,-18.13897349,95.625,1.0115662
2050-01-01T12:00:00Z,-18.13897349,98.4375,1.0331116
2050-01-01T12:00:00Z,-18.13897349,101.25,1.1208191
2050-01-01T12:00:00Z,-18.13897349,104.0625,1.1886292
2050-01-01T12:00:00Z,-18.13897349,106.875,1.2005615
2050-01-01T12:00:00Z,-18.13897349,109.6875,1.2127991
2050-01-01T12:00:00Z,-18.13897349,112.5,1.244751
