time,latitude,longitude,tasmax_jja
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-26.51077183,151.875,1.6687622
2050-01-01T12:00:00Z,-26.51077183,154.6875,1.3326721
2050-01-01T12:00:00Z,-26.51077183,157.5,1.3251648
2050-01-01T12:00:00Z,-26.51077183,160.3125,1.2833557
2050-01-01T12:00:00Z,-26.51077183,163.125,1.2506714
2050-01-01T12:00:00Z,-26.51077183,165.9375,1.2425537
2050-01-01T12:00:00Z,-26.51077183,168.75,1.2227478
2050-01-01T12:00:00Z,-26.51077183,171.5625,1.1956177
2050-01-01T12:00:00Z,-26.51077183,174.375,1.1713562
2050-01-01T12:00:00Z,-26.51077183,177.1875,1.1201477
2050-01-01T12:00:00Z,-26.51077183,180.0,1.0472107
2050-01-01T12:00:00Z,-23.72017644,90.0,1.2077942
2050-01-01T12:00:00Z,-23.72017644,92.8125,1.2113342
2050-01-01T12:00:00Z,-23.72017644,95.625,1.2501831
2050-01-01T12:00:00Z,-23.72017644,98.4375,1.2565002
2050-01-01T12:00:00Z,-23.72017644,101.25,1.2394714
2050-01-01T12:00:00Z,-23.72017644,104.0625,1.1856995
2050-01-01T12:00:00Z,-23.72017644,106.875,1.1555786
2050-01-01T12:00:00Z,-23.72017644,109.6875,1.1930237
2050-01-01T12:00:00Z,-23.72017644,112.5,1.2197876
2050-01-01T12:00:00Z,-23.72017644,115.3125,1.7663574
2050-01-01T12:00:00Z,-23.72017644,118.125,2.2545776
2050-01-01T12:00:00Z,-23.72017644,120.9375,2.354004
2050-01-01T12:00:00Z,-23.72017644,123.75,2.7477417
2050-01-01T12:00:00Z,-23.72017644,126.5625,2.8427124
2050-01-01T12:00:00Z,-23.72017644,129.375,2.47641
2050-01-01T12:00:00Z,-23.72017644,132.1875,2.356598
2050-01-01T12:00:00Z,-23.72017644,135.0,2.2067566
2050-01-01T12:00:00Z,-23.72017644,137.8125,2.3591003
2050-01-01T12:00:00Z,-23.72017644,140.625,2.5500488
2050-01-01T12:00:00Z,-23.72017644,143.4375,2.7503967
2050-01-01T12:00:00Z,-23.72017644,146.25,2.5396118
2050-01-01T12:00:00Z,-23.72017644,149.0625,2.0625305
2050-01-01T12:00:00Z,-23.72017644,151.875,1.3247681
2050-01-01T12:00:00Z,-23.72017644,154.6875,1.2492371
2050-01-01T12:00:00Z,-23.72017644,157.5,1.3007507
2050-01-01T12:00:00Z,-23.72017644,160.3125,1.2436218
2050-01-01T12:00:00Z,-23.72017644,163.125,1.2049866
2050-01-01T12:00:00Z,-23.72017644,165.9375,1.1705017
2050-01-01T12:00:00Z,-23.72017644,168.75,1.1469727
2050-01-01T12:00:00Z,-23.72017644,171.5625,1.105072
2050-01-01T12:00:00Z,-23.72017644,174.375,1.0925598
2050-01-01T12:00:00Z,-23.72017644,177.1875,1.049469
2050-01-01T12:00:00Z,-23.72017644,180.0,0.982605
2050-01-01T12:00:00Z,-20.92957676,90.0,1.3304749
2050-01-01T12:00:00Z,-20.92957676,92.8125,1.3469543
2050-01-01T12:00:00Z,-20.92957676,95.625,1.3246765
2050-01-01T12:00:00Z,-20.92957676,98.4375,1.27948
2050-01-01T12:00:00Z,-20.92957676,101.25,1.250946
2050-01-01T12:00:00Z,-20.92957676,104.0625,1.245636
2050-01-01T12:00:00Z,-20.92957676,106.875,1.2623291
2050-01-01T12:00:00Z,-20.92957676,109.6875,1.283844
2050-01-01T12:00:00Z,-20.92957676,112.5,1.3010864
2050-01-01T12:00:00Z,-20.92957676,115.3125,1.4472351
2050-01-01T12:00:00Z,-20.92957676,118.125,2.1997375
2050-01-01T12:00:00Z,-20.92957676,120.9375,2.6092834
2050-01-01T12:00:00Z,-20.92957676,123.75,2.9064941
2050-01-01T12:00:00Z,-20.92957676,126.5625,2.927002
2050-01-01T12:00:00Z,-20.92957676,129.375,2.6815186
2050-01-01T12:00:00Z,-20.92957676,132.1875,2.4197083
2050-01-01T12:00:00Z,-20.92957676,135.0,2.465393
2050-01-01T12:00:00Z,-20.92957676,137.8125,2.3650208
2050-01-01T12:00:00Z,-20.92957676,140.625,2.3933716
2050-01-01T12:00:00Z,-20.92957676,143.4375,2.2823486
2050-01-01T12:00:00Z,-20.92957676,146.25,2.2973022
2050-01-01T12:00:00Z,-20.92957676,149.0625,1.8726196
2050-01-01T12:00:00Z,-20.92957676,151.875,1.2073364
2050-01-01T12:00:00Z,-20.92957676,154.6875,1.2172241
2050-01-01T12:00:00Z,-20.92957676,157.5,1.226593
2050-01-01T12:00:00Z,-20.92957676,160.3125,1.199646
2050-01-01T12:00:00Z,-20.92957676,163.125,1.1674194
2050-01-01T12:00:00Z,-20.92957676,165.9375,1.1315002
2050-01-01T12:00:00Z,-20.92957676,168.75,1.1333008
2050-01-01T12:00:00Z,-20.92957676,171.5625,1.1393127
2050-01-01T12:00:00Z,-20.92957676,174.375,1.1222534
2050-01-01T12:00:00Z,-20.92957676,177.1875,1.0635986
2050-01-01T12:00:00Z,-20.92957676,180.0,1.0074463
2050-01-01T12:00:00Z,-18.13897349,90.0,1.3993225
2050-01-01T12:00:00Z,-18.13897349,92.8125,1.3687744
2050-01-01T12:00:00Z,-18.13897349,95.625,1.2898865
2050-01-01T12:00:00Z,-18.13897349,98.4375,1.2315674
2050-01-01T12:00:00Z,-18.13897349,101.25,1.2306824
2050-01-01T12:00:00Z,-18.13897349,104.0625,1.2702332
2050-01-01T12:00:00Z,-18.13897349,106.875,1.2781372
2050-01-01T12:00:00Z,-18.13897349,109.6875,1.2776184
2050-01-01T12:00:00Z,-18.13897349,112.5,1.2540894
2050-01-01T12:00:00Z,-18.13897349,115.3125,1.2805176
2050-01-01T12:00:00Z,-18.13897349,118.125,1.2790527
2050-01-01T12:00:00Z,-18.13897349,120.9375,1.2277222
2050-01-01T12:00:00Z,-18.13897349,123.75,2.0458984
2050-01-01T12:00:00Z,-18.13897349,126.5625,2.106018
2050-01-01T12:00:00Z,-18.13897349,129.375,2.0205078
2050-01-01T12:00:00Z,-18.13897349,132.1875,2.0188293
2050-01-01T12:00:00Z,-18.13897349,135.0,2.0410461
2050-01-01T12:00:00Z,-18.13897349,137.8125,1.9592285
2050-01-01T12:00:00Z,-18.13897349,140.625,1.882019
2050-01-01T12:00:00Z,-18.13897349,143.4375,1.6885071
2050-01-01T12:00:00Z,-18.13897349,146.25,1.6470337
2050-01-01T12:00:00Z,-18.13897349,149.0625,1.2603455
2050-01-01T12:00:00Z,-18.13897349,151.875,1.2413025
2050-01-01T12:00:00Z,-18.13897349,154.6875,1.2834473
2050-01-01T12:00:00Z,-18.13897349,157.5,1.2752686
2050-01-01T12:00:00Z,-18.13897349,160.3125,1.2485046
2050-01-01T12:00:00Z,-18.13897349,163.125,1.2296753
2050-01-01T12:00:00Z,-18.13897349,165.9375,1.2242432
2050-01-01T12:00:00Z,-18.13897349,168.75,1.2437439
2050-01-01T12:00:00Z,-18.13897349,171.5625,1.2445679
2050-01-01T12:00:00Z,-18.13897349,174.375,1.2056885
2050-01-01T12:00:00Z,-18.13897349,177.1875,1.1321106
2050-01-01T12:00:00Z,-18.13897349,180.0,1.09021
2050-01-01T12:00:00Z,-15.34836726,90.0,1.3914185
2050-01-01T12:00:00Z,-15.34836726,92.8125,1.33078
2050-01-01T12:00:00Z,-15.34836726,95.625,1.2687988
2050-01-01T12:00:00Z,-15.34836726,98.4375,1.2279358
2050-01-01T12:00:00Z,-15.34836726,101.25,1.2512512
2050-01-01T12:00:00Z,-15.34836726,104.0625,1.2794495
2050-01-01T12:00:00Z,-15.34836726,106.875,1.256958
2050-01-01T12:00:00Z,-15.34836726,109.6875,1.2474976
2050-01-01T12:00:00Z,-15.34836726,112.5,1.2087402
2050-01-01T12:00:00Z,-15.34836726,115.3125,1.203064
2050-01-01T12:00:00Z,-15.34836726,118.125,1.204834
2050-01-01T12:00:00Z,-15.34836726,120.9375,1.2619324
2050-01-01T12:00:00Z,-15.34836726,123.75,1.5856323
2050-01-01T12:00:00Z,-15.34836726,126.5625,1.8266296
2050-01-01T12:00:00Z,-15.34836726,129.375,1.7922974
2050-01-01T12:00:00Z,-15.34836726,132.1875,1.7136536
2050-01-01T12:00:00Z,-15.34836726,135.0,1.6463623
2050-01-01T12:00:00Z,-15.34836726,137.8125,1.3641357
2050-01-01T12:00:00Z,-15.34836726,140.625,1.3548279
2050-01-01T12:00:00Z,-15.34836726,143.4375,1.3251953
2050-01-01T12:00:00Z,-15.34836726,146.25,1.2546692
2050-01-01T12:00:00Z,-15.34836726,149.0625,1.3220825
2050-01-01T12:00:00Z,-15.34836726,151.875,1.3609924
2050-01-01T12:00:00Z,-15.34836726,154.6875,1.3667297
2050-01-01T12:00:00Z,-15.34836726,157.5,1.3436584
2050-01-01T12:00:00Z,-15.34836726,160.3125,1.3425903
2050-01-01T12:00:00Z,-15.34836726,163.125,1.3476257
2050-01-01T12:00:00Z,-15.34836726,165.9375,1.3668213
2050-01-01T12:00:00Z,-15.34836726,168.75,1.3608093
2050-01-01T12:00:00Z,-15.34836726,171.5625,1.3012085
2050-01-01T12:00:00Z,-15.34836726,174.375,1.246521
2050-01-01T12:00:00Z,-15.34836726,177.1875,1.2247009
