time,latitude,longitude,tasmax_son
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-48.83524347,90.0,0.66033936
2030-01-01T12:00:00Z,-48.83524347,92.8125,0.61846924
2030-01-01T12:00:00Z,-48.83524347,95.625,0.59228516
2030-01-01T12:00:00Z,-48.83524347,98.4375,0.61587524
2030-01-01T12:00:00Z,-48.83524347,101.25,0.64086914
2030-01-01T12:00:00Z,-48.83524347,104.0625,0.66101074
2030-01-01T12:00:00Z,-48.83524347,106.875,0.6977844
2030-01-01T12:00:00Z,-48.83524347,109.6875,0.70858765
2030-01-01T12:00:00Z,-48.83524347,112.5,0.6742554
2030-01-01T12:00:00Z,-48.83524347,115.3125,0.6411133
2030-01-01T12:00:00Z,-48.83524347,118.125,0.61517334
2030-01-01T12:00:00Z,-48.83524347,120.9375,0.57684326
2030-01-01T12:00:00Z,-48.83524347,123.75,0.5499573
2030-01-01T12:00:00Z,-48.83524347,126.5625,0.5463867
2030-01-01T12:00:00Z,-48.83524347,129.375,0.5569763
2030-01-01T12:00:00Z,-48.83524347,132.1875,0.55844116
2030-01-01T12:00:00Z,-48.83524347,135.0,0.55337524
2030-01-01T12:00:00Z,-48.83524347,137.8125,0.5476074
2030-01-01T12:00:00Z,-48.83524347,140.625,0.5473938
2030-01-01T12:00:00Z,-48.83524347,143.4375,0.5855713
2030-01-01T12:00:00Z,-48.83524347,146.25,0.6343994
2030-01-01T12:00:00Z,-48.83524347,149.0625,0.675354
2030-01-01T12:00:00Z,-48.83524347,151.875,0.7016907
2030-01-01T12:00:00Z,-48.83524347,154.6875,0.72592163
2030-01-01T12:00:00Z,-48.83524347,157.5,0.7069092
2030-01-01T12:00:00Z,-48.83524347,160.3125,0.68029785
2030-01-01T12:00:00Z,-48.83524347,163.125,0.6652832
2030-01-01T12:00:00Z,-48.83524347,165.9375,0.70822144
2030-01-01T12:00:00Z,-48.83524347,168.75,0.8432312
2030-01-01T12:00:00Z,-48.83524347,171.5625,0.97824097
2030-01-01T12:00:00Z,-48.83524347,174.375,1.0101013
2030-01-01T12:00:00Z,-48.83524347,177.1875,1.0073547
2030-01-01T12:00:00Z,-48.83524347,180.0,1.0061951
2030-01-01T12:00:00Z,-46.04472914,90.0,0.7065735
2030-01-01T12:00:00Z,-46.04472914,92.8125,0.67697144
2030-01-01T12:00:00Z,-46.04472914,95.625,0.6694641
2030-01-01T12:00:00Z,-46.04472914,98.4375,0.6984253
2030-01-01T12:00:00Z,-46.04472914,101.25,0.6926575
2030-01-01T12:00:00Z,-46.04472914,104.0625,0.6700134
2030-01-01T12:00:00Z,-46.04472914,106.875,0.6438904
2030-01-01T12:00:00Z,-46.04472914,109.6875,0.5762024
2030-01-01T12:00:00Z,-46.04472914,112.5,0.5189209
2030-01-01T12:00:00Z,-46.04472914,115.3125,0.5128174
2030-01-01T12:00:00Z,-46.04472914,118.125,0.52301025
2030-01-01T12:00:00Z,-46.04472914,120.9375,0.52459717
2030-01-01T12:00:00Z,-46.04472914,123.75,0.5272522
2030-01-01T12:00:00Z,-46.04472914,126.5625,0.51657104
2030-01-01T12:00:00Z,-46.04472914,129.375,0.5110779
2030-01-01T12:00:00Z,-46.04472914,132.1875,0.5004883
2030-01-01T12:00:00Z,-46.04472914,135.0,0.50216675
2030-01-01T12:00:00Z,-46.04472914,137.8125,0.5123291
2030-01-01T12:00:00Z,-46.04472914,140.625,0.5243225
2030-01-01T12:00:00Z,-46.04472914,143.4375,0.5468445
2030-01-01T12:00:00Z,-46.04472914,146.25,0.6321411
2030-01-01T12:00:00Z,-46.04472914,149.0625,0.7102661
2030-01-01T12:00:00Z,-46.04472914,151.875,0.7297058
2030-01-01T12:00:00Z,-46.04472914,154.6875,0.7435913
2030-01-01T12:00:00Z,-46.04472914,157.5,0.7290039
2030-01-01T12:00:00Z,-46.04472914,160.3125,0.7206726
2030-01-01T12:00:00Z,-46.04472914,163.125,0.7762451
2030-01-01T12:00:00Z,-46.04472914,165.9375,0.85406494
2030-01-01T12:00:00Z,-46.04472914,168.75,0.7652893
2030-01-01T12:00:00Z,-46.04472914,171.5625,1.019928
2030-01-01T12:00:00Z,-46.04472914,174.375,1.0586548
2030-01-01T12:00:00Z,-46.04472914,177.1875,1.0202026
2030-01-01T12:00:00Z,-46.04472914,180.0,0.99090576
2030-01-01T12:00:00Z,-43.25419717,90.0,0.6438904
2030-01-01T12:00:00Z,-43.25419717,92.8125,0.6083374
2030-01-01T12:00:00Z,-43.25419717,95.625,0.59783936
2030-01-01T12:00:00Z,-43.25419717,98.4375,0.5940857
2030-01-01T12:00:00Z,-43.25419717,101.25,0.5777588
2030-01-01T12:00:00Z,-43.25419717,104.0625,0.5496216
2030-01-01T12:00:00Z,-43.25419717,106.875,0.50286865
2030-01-01T12:00:00Z,-43.25419717,109.6875,0.44003296
2030-01-01T12:00:00Z,-43.25419717,112.5,0.44784546
2030-01-01T12:00:00Z,-43.25419717,115.3125,0.4649353
2030-01-01T12:00:00Z,-43.25419717,118.125,0.45352173
2030-01-01T12:00:00Z,-43.25419717,120.9375,0.460083
2030-01-01T12:00:00Z,-43.25419717,123.75,0.44454956
2030-01-01T12:00:00Z,-43.25419717,126.5625,0.42193604
2030-01-01T12:00:00Z,-43.25419717,129.375,0.44787598
2030-01-01T12:00:00Z,-43.25419717,132.1875,0.46377563
2030-01-01T12:00:00Z,-43.25419717,135.0,0.48568726
2030-01-01T12:00:00Z,-43.25419717,137.8125,0.4850769
2030-01-01T12:00:00Z,-43.25419717,140.625,0.48205566
2030-01-01T12:00:00Z,-43.25419717,143.4375,0.5050659
2030-01-01T12:00:00Z,-43.25419717,146.25,0.63882446
2030-01-01T12:00:00Z,-43.25419717,149.0625,0.7970886
2030-01-01T12:00:00Z,-43.25419717,151.875,0.81967163
2030-01-01T12:00:00Z,-43.25419717,154.6875,0.7908325
2030-01-01T12:00:00Z,-43.25419717,157.5,0.7748413
2030-01-01T12:00:00Z,-43.25419717,160.3125,0.7996216
2030-01-01T12:00:00Z,-43.25419717,163.125,0.901886
2030-01-01T12:00:00Z,-43.25419717,165.9375,0.9576111
2030-01-01T12:00:00Z,-43.25419717,168.75,0.9628906
2030-01-01T12:00:00Z,-43.25419717,171.5625,0.8027649
2030-01-01T12:00:00Z,-43.25419717,174.375,1.1065369
2030-01-01T12:00:00Z,-43.25419717,177.1875,1.140686
2030-01-01T12:00:00Z,-43.25419717,180.0,1.1405945
2030-01-01T12:00:00Z,-40.46365068,90.0,0.55722046
2030-01-01T12:00:00Z,-40.46365068,92.8125,0.53515625
2030-01-01T12:00:00Z,-40.46365068,95.625,0.5128784
2030-01-01T12:00:00Z,-40.46365068,98.4375,0.51342773
2030-01-01T12:00:00Z,-40.46365068,101.25,0.49472046
2030-01-01T12:00:00Z,-40.46365068,104.0625,0.46844482
2030-01-01T12:00:00Z,-40.46365068,106.875,0.45059204
2030-01-01T12:00:00Z,-40.46365068,109.6875,0.44934082
2030-01-01T12:00:00Z,-40.46365068,112.5,0.45095825
2030-01-01T12:00:00Z,-40.46365068,115.3125,0.41036987
2030-01-01T12:00:00Z,-40.46365068,118.125,0.39675903
2030-01-01T12:00:00Z,-40.46365068,120.9375,0.42297363
2030-01-01T12:00:00Z,-40.46365068,123.75,0.42095947
2030-01-01T12:00:00Z,-40.46365068,126.5625,0.43289185
2030-01-01T12:00:00Z,-40.46365068,129.375,0.4593811
2030-01-01T12:00:00Z,-40.46365068,132.1875,0.44226074
2030-01-01T12:00:00Z,-40.46365068,135.0,0.44885254
2030-01-01T12:00:00Z,-40.46365068,137.8125,0.47409058
2030-01-01T12:00:00Z,-40.46365068,140.625,0.5008545
2030-01-01T12:00:00Z,-40.46365068,143.4375,0.5771179
2030-01-01T12:00:00Z,-40.46365068,146.25,0.7789917
2030-01-01T12:00:00Z,-40.46365068,149.0625,0.92871094
2030-01-01T12:00:00Z,-40.46365068,151.875,1.0556335
2030-01-01T12:00:00Z,-40.46365068,154.6875,1.0394592
2030-01-01T12:00:00Z,-40.46365068,157.5,0.98883057
2030-01-01T12:00:00Z,-40.46365068,160.3125,0.98117065
2030-01-01T12:00:00Z,-40.46365068,163.125,1.0528564
2030-01-01T12:00:00Z,-40.46365068,165.9375,1.0610657
2030-01-01T12:00:00Z,-40.46365068,168.75,1.0108643
2030-01-01T12:00:00Z,-40.46365068,171.5625,0.9897156
2030-01-01T12:00:00Z,-40.46365068,174.375,0.7097168
2030-01-01T12:00:00Z,-40.46365068,177.1875,1.0895386
2030-01-01T12:00:00Z,-40.46365068,180.0,0.96206665
2030-01-01T12:00:00Z,-37.67309213,90.0,0.5600586
2030-01-01T12:00:00Z,-37.67309213,92.8125,0.55197144
2030-01-01T12:00:00Z,-37.67309213,95.625,0.5609436
2030-01-01T12:00:00Z,-37.67309213,98.4375,0.5557556
2030-01-01T12:00:00Z,-37.67309213,101.25,0.5389099
2030-01-01T12:00:00Z,-37.67309213,104.0625,0.50405884
2030-01-01T12:00:00Z,-37.67309213,106.875,0.4958191
2030-01-01T12:00:00Z,-37.67309213,109.6875,0.4657898
2030-01-01T12:00:00Z,-37.67309213,112.5,0.37554932
2030-01-01T12:00:00Z,-37.67309213,115.3125,0.3076477
2030-01-01T12:00:00Z,-37.67309213,118.125,0.3690796
2030-01-01T12:00:00Z,-37.67309213,120.9375,0.41711426
2030-01-01T12:00:00Z,-37.67309213,123.75,0.42111206
2030-01-01T12:00:00Z,-37.67309213,126.5625,0.47485352
2030-01-01T12:00:00Z,-37.67309213,129.375,0.5104065
2030-01-01T12:00:00Z,-37.67309213,132.1875,0.5048218
2030-01-01T12:00:00Z,-37.67309213,135.0,0.5461426
2030-01-01T12:00:00Z,-37.67309213,137.8125,0.6579895
2030-01-01T12:00:00Z,-37.67309213,140.625,0.9864502
2030-01-01T12:00:00Z,-37.67309213,143.4375,1.1335144
2030-01-01T12:00:00Z,-37.67309213,146.25,1.6893616
2030-01-01T12:00:00Z,-37.67309213,149.0625,1.6040039
2030-01-01T12:00:00Z,-37.67309213,151.875,1.3615112
2030-01-01T12:00:00Z,-37.67309213,154.6875,1.2946167
2030-01-01T12:00:00Z,-37.67309213,157.5,1.1757507
2030-01-01T12:00:00Z,-37.67309213,160.3125,1.1117554
2030-01-01T12:00:00Z,-37.67309213,163.125,1.0977173
2030-01-01T12:00:00Z,-37.67309213,165.9375,1.0856628
2030-01-01T12:00:00Z,-37.67309213,168.75,1.026001
2030-01-01T12:00:00Z,-37.67309213,171.5625,0.98846436
2030-01-01T12:00:00Z,-37.67309213,174.375,0.9515991
2030-01-01T12:00:00Z,-37.67309213,177.1875,0.78741455
2030-01-01T12:00:00Z,-37.67309213,180.0,0.8093567
2030-01-01T12:00:00Z,-34.8825235,90.0,0.61898804
2030-01-01T12:00:00Z,-34.8825235,92.8125,0.629303
2030-01-01T12:00:00Z,-34.8825235,95.625,0.6124573
2030-01-01T12:00:00Z,-34.8825235,98.4375,0.5993042
2030-01-01T12:00:00Z,-34.8825235,101.25,0.59161377
2030-01-01T12:00:00Z,-34.8825235,104.0625,0.5409546
2030-01-01T12:00:00Z,-34.8825235,106.875,0.4658203
2030-01-01T12:00:00Z,-34.8825235,109.6875,0.33654785
2030-01-01T12:00:00Z,-34.8825235,112.5,0.25027466
2030-01-01T12:00:00Z,-34.8825235,115.3125,0.45404053
2030-01-01T12:00:00Z,-34.8825235,118.125,1.4248962
2030-01-01T12:00:00Z,-34.8825235,120.9375,0.7655029
2030-01-01T12:00:00Z,-34.8825235,123.75,0.6721802
2030-01-01T12:00:00Z,-34.8825235,126.5625,0.64227295
2030-01-01T12:00:00Z,-34.8825235,129.375,0.59225464
2030-01-01T12:00:00Z,-34.8825235,132.1875,0.6145935
2030-01-01T12:00:00Z,-34.8825235,135.0,0.7194519
2030-01-01T12:00:00Z,-34.8825235,137.8125,1.0773926
2030-01-01T12:00:00Z,-34.8825235,140.625,1.6909485
2030-01-01T12:00:00Z,-34.8825235,143.4375,1.5818481
2030-01-01T12:00:00Z,-34.8825235,146.25,1.5439758
2030-01-01T12:00:00Z,-34.8825235,149.0625,1.9658813
2030-01-01T12:00:00Z,-34.8825235,151.875,1.4561157
2030-01-01T12:00:00Z,-34.8825235,154.6875,1.2637329
2030-01-01T12:00:00Z,-34.8825235,157.5,1.1422424
2030-01-01T12:00:00Z,-34.8825235,160.3125,1.0717773
2030-01-01T12:00:00Z,-34.8825235,163.125,1.0327148
2030-01-01T12:00:00Z,-34.8825235,165.9375,1.0306091
2030-01-01T12:00:00Z,-34.8825235,168.75,1.0149841
2030-01-01T12:00:00Z,-34.8825235,171.5625,1.0028687
2030-01-01T12:00:00Z,-34.8825235,174.375,0.887146
2030-01-01T12:00:00Z,-34.8825235,177.1875,0.7937927
2030-01-01T12:00:00Z,-34.8825235,180.0,0.7444763
2030-01-01T12:00:00Z,-32.09194639,90.0,0.6247864
2030-01-01T12:00:00Z,-32.09194639,92.8125,0.6159973
2030-01-01T12:00:00Z,-32.09194639,95.625,0.5861206
2030-01-01T12:00:00Z,-32.09194639,98.4375,0.55685425
2030-01-01T12:00:00Z,-32.09194639,101.25,0.50701904
2030-01-01T12:00:00Z,-32.09194639,104.0625,0.40509033
2030-01-01T12:00:00Z,-32.09194639,106.875,0.3371277
2030-01-01T12:00:00Z,-32.09194639,109.6875,0.24508667
2030-01-01T12:00:00Z,-32.09194639,112.5,0.37451172
2030-01-01T12:00:00Z,-32.09194639,115.3125,0.8045654
2030-01-01T12:00:00Z,-32.09194639,118.125,2.1801453
2030-01-01T12:00:00Z,-32.09194639,120.9375,2.133667
2030-01-01T12:00:00Z,-32.09194639,123.75,1.8617859
2030-01-01T12:00:00Z,-32.09194639,126.5625,1.201355
2030-01-01T12:00:00Z,-32.09194639,129.375,0.81188965
2030-01-01T12:00:00Z,-32.09194639,132.1875,0.85583496
2030-01-01T12:00:00Z,-32.09194639,135.0,1.3187256
2030-01-01T12:00:00Z,-32.09194639,137.8125,1.7096863
2030-01-01T12:00:00Z,-32.09194639,140.625,1.9978638
2030-01-01T12:00:00Z,-32.09194639,143.4375,2.2998657
2030-01-01T12:00:00Z,-32.09194639,146.25,2.2527466
2030-01-01T12:00:00Z,-32.09194639,149.0625,2.416748
2030-01-01T12:00:00Z,-32.09194639,151.875,2.1291199
2030-01-01T12:00:00Z,-32.09194639,154.6875,1.1445007
2030-01-01T12:00:00Z,-32.09194639,157.5,0.96313477
2030-01-01T12:00:00Z,-32.09194639,160.3125,0.9147339
2030-01-01T12:00:00Z,-32.09194639,163.125,0.8816223
2030-01-01T12:00:00Z,-32.09194639,165.9375,0.8653259
2030-01-01T12:00:00Z,-32.09194639,168.75,0.8461304
2030-01-01T12:00:00Z,-32.09194639,171.5625,0.79797363
2030-01-01T12:00:00Z,-32.09194639,174.375,0.7254944
2030-01-01T12:00:00Z,-32.09194639,177.1875,0.7213135
