time,latitude,longitude,tasmax_djf
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-48.83524347,90.0,0.9857483
2030-01-01T12:00:00Z,-48.83524347,92.8125,0.98587036
2030-01-01T12:00:00Z,-48.83524347,95.625,0.9921875
2030-01-01T12:00:00Z,-48.83524347,98.4375,0.9659424
2030-01-01T12:00:00Z,-48.83524347,101.25,0.9242859
2030-01-01T12:00:00Z,-48.83524347,104.0625,0.89456177
2030-01-01T12:00:00Z,-48.83524347,106.875,0.8835449
2030-01-01T12:00:00Z,-48.83524347,109.6875,0.89868164
2030-01-01T12:00:00Z,-48.83524347,112.5,0.8942566
2030-01-01T12:00:00Z,-48.83524347,115.3125,0.8963318
2030-01-01T12:00:00Z,-48.83524347,118.125,0.9168701
2030-01-01T12:00:00Z,-48.83524347,120.9375,0.9500122
2030-01-01T12:00:00Z,-48.83524347,123.75,0.9436035
2030-01-01T12:00:00Z,-48.83524347,126.5625,0.920166
2030-01-01T12:00:00Z,-48.83524347,129.375,0.90005493
2030-01-01T12:00:00Z,-48.83524347,132.1875,0.8578491
2030-01-01T12:00:00Z,-48.83524347,135.0,0.81069946
2030-01-01T12:00:00Z,-48.83524347,137.8125,0.79940796
2030-01-01T12:00:00Z,-48.83524347,140.625,0.7744751
2030-01-01T12:00:00Z,-48.83524347,143.4375,0.726593
2030-01-01T12:00:00Z,-48.83524347,146.25,0.68185425
2030-01-01T12:00:00Z,-48.83524347,149.0625,0.6717224
2030-01-01T12:00:00Z,-48.83524347,151.875,0.6766052
2030-01-01T12:00:00Z,-48.83524347,154.6875,0.6469116
2030-01-01T12:00:00Z,-48.83524347,157.5,0.6239319
2030-01-01T12:00:00Z,-48.83524347,160.3125,0.6359863
2030-01-01T12:00:00Z,-48.83524347,163.125,0.65286255
2030-01-01T12:00:00Z,-48.83524347,165.9375,0.67263794
2030-01-01T12:00:00Z,-48.83524347,168.75,0.70803833
2030-01-01T12:00:00Z,-48.83524347,171.5625,0.74316406
2030-01-01T12:00:00Z,-48.83524347,174.375,0.7628174
2030-01-01T12:00:00Z,-48.83524347,177.1875,0.77005005
2030-01-01T12:00:00Z,-48.83524347,180.0,0.79278564
2030-01-01T12:00:00Z,-46.04472914,90.0,0.9365845
2030-01-01T12:00:00Z,-46.04472914,92.8125,0.93981934
2030-01-01T12:00:00Z,-46.04472914,95.625,0.95370483
2030-01-01T12:00:00Z,-46.04472914,98.4375,0.93637085
2030-01-01T12:00:00Z,-46.04472914,101.25,0.9099121
2030-01-01T12:00:00Z,-46.04472914,104.0625,0.90512085
2030-01-01T12:00:00Z,-46.04472914,106.875,0.9186096
2030-01-01T12:00:00Z,-46.04472914,109.6875,0.9187927
2030-01-01T12:00:00Z,-46.04472914,112.5,0.9421997
2030-01-01T12:00:00Z,-46.04472914,115.3125,0.94281006
2030-01-01T12:00:00Z,-46.04472914,118.125,0.95166016
2030-01-01T12:00:00Z,-46.04472914,120.9375,0.9541626
2030-01-01T12:00:00Z,-46.04472914,123.75,0.940094
2030-01-01T12:00:00Z,-46.04472914,126.5625,0.9430237
2030-01-01T12:00:00Z,-46.04472914,129.375,0.9142456
2030-01-01T12:00:00Z,-46.04472914,132.1875,0.898407
2030-01-01T12:00:00Z,-46.04472914,135.0,0.8951111
2030-01-01T12:00:00Z,-46.04472914,137.8125,0.924469
2030-01-01T12:00:00Z,-46.04472914,140.625,0.9104614
2030-01-01T12:00:00Z,-46.04472914,143.4375,0.8699646
2030-01-01T12:00:00Z,-46.04472914,146.25,0.8475952
2030-01-01T12:00:00Z,-46.04472914,149.0625,0.8946533
2030-01-01T12:00:00Z,-46.04472914,151.875,0.89071655
2030-01-01T12:00:00Z,-46.04472914,154.6875,0.854126
2030-01-01T12:00:00Z,-46.04472914,157.5,0.85491943
2030-01-01T12:00:00Z,-46.04472914,160.3125,0.8925781
2030-01-01T12:00:00Z,-46.04472914,163.125,0.9130554
2030-01-01T12:00:00Z,-46.04472914,165.9375,0.9880066
2030-01-01T12:00:00Z,-46.04472914,168.75,1.0650024
2030-01-01T12:00:00Z,-46.04472914,171.5625,1.0697632
2030-01-01T12:00:00Z,-46.04472914,174.375,1.075592
2030-01-01T12:00:00Z,-46.04472914,177.1875,1.0550842
2030-01-01T12:00:00Z,-46.04472914,180.0,1.0642395
2030-01-01T12:00:00Z,-43.25419717,90.0,0.8970642
2030-01-01T12:00:00Z,-43.25419717,92.8125,0.88442993
2030-01-01T12:00:00Z,-43.25419717,95.625,0.8468628
2030-01-01T12:00:00Z,-43.25419717,98.4375,0.8401184
2030-01-01T12:00:00Z,-43.25419717,101.25,0.8489075
2030-01-01T12:00:00Z,-43.25419717,104.0625,0.8621826
2030-01-01T12:00:00Z,-43.25419717,106.875,0.8673096
2030-01-01T12:00:00Z,-43.25419717,109.6875,0.89834595
2030-01-01T12:00:00Z,-43.25419717,112.5,0.9173279
2030-01-01T12:00:00Z,-43.25419717,115.3125,0.92178345
2030-01-01T12:00:00Z,-43.25419717,118.125,0.9401245
2030-01-01T12:00:00Z,-43.25419717,120.9375,0.9496765
2030-01-01T12:00:00Z,-43.25419717,123.75,0.9461365
2030-01-01T12:00:00Z,-43.25419717,126.5625,0.9371033
2030-01-01T12:00:00Z,-43.25419717,129.375,0.92855835
2030-01-01T12:00:00Z,-43.25419717,132.1875,0.9584656
2030-01-01T12:00:00Z,-43.25419717,135.0,0.9961548
2030-01-01T12:00:00Z,-43.25419717,137.8125,0.9457092
2030-01-01T12:00:00Z,-43.25419717,140.625,0.8757019
2030-01-01T12:00:00Z,-43.25419717,143.4375,0.9153137
2030-01-01T12:00:00Z,-43.25419717,146.25,1.045929
2030-01-01T12:00:00Z,-43.25419717,149.0625,1.2666626
2030-01-01T12:00:00Z,-43.25419717,151.875,1.2969055
2030-01-01T12:00:00Z,-43.25419717,154.6875,1.1740417
2030-01-01T12:00:00Z,-43.25419717,157.5,1.1254272
2030-01-01T12:00:00Z,-43.25419717,160.3125,1.1349487
2030-01-01T12:00:00Z,-43.25419717,163.125,1.1825562
2030-01-01T12:00:00Z,-43.25419717,165.9375,1.2493591
2030-01-01T12:00:00Z,-43.25419717,168.75,1.2831116
2030-01-01T12:00:00Z,-43.25419717,171.5625,1.3122864
2030-01-01T12:00:00Z,-43.25419717,174.375,1.4034424
2030-01-01T12:00:00Z,-43.25419717,177.1875,1.3706665
2030-01-01T12:00:00Z,-43.25419717,180.0,1.3399963
2030-01-01T12:00:00Z,-40.46365068,90.0,0.813385
2030-01-01T12:00:00Z,-40.46365068,92.8125,0.80200195
2030-01-01T12:00:00Z,-40.46365068,95.625,0.804657
2030-01-01T12:00:00Z,-40.46365068,98.4375,0.82525635
2030-01-01T12:00:00Z,-40.46365068,101.25,0.8353882
2030-01-01T12:00:00Z,-40.46365068,104.0625,0.82870483
2030-01-01T12:00:00Z,-40.46365068,106.875,0.8635559
2030-01-01T12:00:00Z,-40.46365068,109.6875,0.9196472
2030-01-01T12:00:00Z,-40.46365068,112.5,0.94018555
2030-01-01T12:00:00Z,-40.46365068,115.3125,0.953125
2030-01-01T12:00:00Z,-40.46365068,118.125,0.9354248
2030-01-01T12:00:00Z,-40.46365068,120.9375,0.9576111
2030-01-01T12:00:00Z,-40.46365068,123.75,0.9874878
2030-01-01T12:00:00Z,-40.46365068,126.5625,0.9980774
2030-01-01T12:00:00Z,-40.46365068,129.375,0.9996643
2030-01-01T12:00:00Z,-40.46365068,132.1875,0.94351196
2030-01-01T12:00:00Z,-40.46365068,135.0,0.864624
2030-01-01T12:00:00Z,-40.46365068,137.8125,0.8119507
2030-01-01T12:00:00Z,-40.46365068,140.625,0.8789978
2030-01-01T12:00:00Z,-40.46365068,143.4375,1.1152039
2030-01-01T12:00:00Z,-40.46365068,146.25,1.624939
2030-01-01T12:00:00Z,-40.46365068,149.0625,1.3484497
2030-01-01T12:00:00Z,-40.46365068,151.875,1.6001892
2030-01-01T12:00:00Z,-40.46365068,154.6875,1.6076355
2030-01-01T12:00:00Z,-40.46365068,157.5,1.4591064
2030-01-01T12:00:00Z,-40.46365068,160.3125,1.3823242
2030-01-01T12:00:00Z,-40.46365068,163.125,1.3919373
