time,latitude,longitude,tasmax_mam
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-32.09194639,120.9375,0.86660767
2030-01-01T12:00:00Z,-32.09194639,123.75,0.5421753
2030-01-01T12:00:00Z,-32.09194639,126.5625,0.51812744
2030-01-01T12:00:00Z,-32.09194639,129.375,0.55926514
2030-01-01T12:00:00Z,-32.09194639,132.1875,0.5050659
2030-01-01T12:00:00Z,-32.09194639,135.0,0.59161377
2030-01-01T12:00:00Z,-32.09194639,137.8125,0.78240967
2030-01-01T12:00:00Z,-32.09194639,140.625,0.6335144
2030-01-01T12:00:00Z,-32.09194639,143.4375,0.5820923
2030-01-01T12:00:00Z,-32.09194639,146.25,0.2536316
2030-01-01T12:00:00Z,-32.09194639,149.0625,0.10336304
2030-01-01T12:00:00Z,-32.09194639,151.875,0.62960815
2030-01-01T12:00:00Z,-32.09194639,154.6875,1.0467834
2030-01-01T12:00:00Z,-32.09194639,157.5,1.0164795
2030-01-01T12:00:00Z,-32.09194639,160.3125,1.0260925
2030-01-01T12:00:00Z,-32.09194639,163.125,1.0404053
2030-01-01T12:00:00Z,-32.09194639,165.9375,1.0374146
2030-01-01T12:00:00Z,-32.09194639,168.75,1.0464172
2030-01-01T12:00:00Z,-32.09194639,171.5625,1.0175781
2030-01-01T12:00:00Z,-32.09194639,174.375,0.95129395
2030-01-01T12:00:00Z,-32.09194639,177.1875,0.95825195
2030-01-01T12:00:00Z,-32.09194639,180.0,0.9356079
2030-01-01T12:00:00Z,-29.30136213,90.0,0.47808838
2030-01-01T12:00:00Z,-29.30136213,92.8125,0.45077515
2030-01-01T12:00:00Z,-29.30136213,95.625,0.43914795
2030-01-01T12:00:00Z,-29.30136213,98.4375,0.5079956
2030-01-01T12:00:00Z,-29.30136213,101.25,0.57733154
2030-01-01T12:00:00Z,-29.30136213,104.0625,0.60739136
2030-01-01T12:00:00Z,-29.30136213,106.875,0.5814514
2030-01-01T12:00:00Z,-29.30136213,109.6875,0.60214233
2030-01-01T12:00:00Z,-29.30136213,112.5,0.894928
2030-01-01T12:00:00Z,-29.30136213,115.3125,1.5581665
2030-01-01T12:00:00Z,-29.30136213,118.125,1.0451965
2030-01-01T12:00:00Z,-29.30136213,120.9375,0.6861572
2030-01-01T12:00:00Z,-29.30136213,123.75,1.0906982
2030-01-01T12:00:00Z,-29.30136213,126.5625,1.3399048
2030-01-01T12:00:00Z,-29.30136213,129.375,1.0710754
2030-01-01T12:00:00Z,-29.30136213,132.1875,0.44436646
2030-01-01T12:00:00Z,-29.30136213,135.0,0.25323486
2030-01-01T12:00:00Z,-29.30136213,137.8125,0.3796997
2030-01-01T12:00:00Z,-29.30136213,140.625,0.539978
2030-01-01T12:00:00Z,-29.30136213,143.4375,0.9963684
2030-01-01T12:00:00Z,-29.30136213,146.25,1.1159363
2030-01-01T12:00:00Z,-29.30136213,149.0625,0.79434204
2030-01-01T12:00:00Z,-29.30136213,151.875,0.8369751
2030-01-01T12:00:00Z,-29.30136213,154.6875,1.0443115
2030-01-01T12:00:00Z,-29.30136213,157.5,0.9692383
2030-01-01T12:00:00Z,-29.30136213,160.3125,0.9871216
2030-01-01T12:00:00Z,-29.30136213,163.125,1.034729
2030-01-01T12:00:00Z,-29.30136213,165.9375,1.0322266
2030-01-01T12:00:00Z,-29.30136213,168.75,1.0061951
2030-01-01T12:00:00Z,-29.30136213,171.5625,0.98150635
2030-01-01T12:00:00Z,-29.30136213,174.375,0.9572449
2030-01-01T12:00:00Z,-29.30136213,177.1875,0.9456787
2030-01-01T12:00:00Z,-29.30136213,180.0,0.9359436
2030-01-01T12:00:00Z,-26.51077183,90.0,0.5732422
2030-01-01T12:00:00Z,-26.51077183,92.8125,0.5970764
2030-01-01T12:00:00Z,-26.51077183,95.625,0.6159668
2030-01-01T12:00:00Z,-26.51077183,98.4375,0.67251587
2030-01-01T12:00:00Z,-26.51077183,101.25,0.66973877
2030-01-01T12:00:00Z,-26.51077183,104.0625,0.5961609
2030-01-01T12:00:00Z,-26.51077183,106.875,0.5481262
2030-01-01T12:00:00Z,-26.51077183,109.6875,0.60287476
2030-01-01T12:00:00Z,-26.51077183,112.5,0.8468323
2030-01-01T12:00:00Z,-26.51077183,115.3125,1.8894348
2030-01-01T12:00:00Z,-26.51077183,118.125,1.5503845
2030-01-01T12:00:00Z,-26.51077183,120.9375,1.5880127
2030-01-01T12:00:00Z,-26.51077183,123.75,1.7150269
2030-01-01T12:00:00Z,-26.51077183,126.5625,1.6642151
2030-01-01T12:00:00Z,-26.51077183,129.375,1.2689819
2030-01-01T12:00:00Z,-26.51077183,132.1875,0.723999
2030-01-01T12:00:00Z,-26.51077183,135.0,0.4633789
2030-01-01T12:00:00Z,-26.51077183,137.8125,0.6494751
2030-01-01T12:00:00Z,-26.51077183,140.625,1.1759949
2030-01-01T12:00:00Z,-26.51077183,143.4375,1.855835
2030-01-01T12:00:00Z,-26.51077183,146.25,1.8528442
2030-01-01T12:00:00Z,-26.51077183,149.0625,0.9883423
2030-01-01T12:00:00Z,-26.51077183,151.875,0.7449646
2030-01-01T12:00:00Z,-26.51077183,154.6875,1.0819092
2030-01-01T12:00:00Z,-26.51077183,157.5,1.0489807
2030-01-01T12:00:00Z,-26.51077183,160.3125,1.1086731
2030-01-01T12:00:00Z,-26.51077183,163.125,1.1104736
2030-01-01T12:00:00Z,-26.51077183,165.9375,1.0654907
2030-01-01T12:00:00Z,-26.51077183,168.75,1.0002136
2030-01-01T12:00:00Z,-26.51077183,171.5625,0.9564209
2030-01-01T12:00:00Z,-26.51077183,174.375,0.91741943
2030-01-01T12:00:00Z,-26.51077183,177.1875,0.8987732
2030-01-01T12:00:00Z,-26.51077183,180.0,0.8699646
2030-01-01T12:00:00Z,-23.72017644,90.0,0.68325806
2030-01-01T12:00:00Z,-23.72017644,92.8125,0.707489
2030-01-01T12:00:00Z,-23.72017644,95.625,0.6977844
2030-01-01T12:00:00Z,-23.72017644,98.4375,0.66677856
2030-01-01T12:00:00Z,-23.72017644,101.25,0.6147766
2030-01-01T12:00:00Z,-23.72017644,104.0625,0.5520325
2030-01-01T12:00:00Z,-23.72017644,106.875,0.5682678
2030-01-01T12:00:00Z,-23.72017644,109.6875,0.5848999
2030-01-01T12:00:00Z,-23.72017644,112.5,0.73587036
2030-01-01T12:00:00Z,-23.72017644,115.3125,1.7470703
2030-01-01T12:00:00Z,-23.72017644,118.125,2.0906372
2030-01-01T12:00:00Z,-23.72017644,120.9375,1.8385315
2030-01-01T12:00:00Z,-23.72017644,123.75,1.4405518
2030-01-01T12:00:00Z,-23.72017644,126.5625,1.4852295
2030-01-01T12:00:00Z,-23.72017644,129.375,1.4440308
2030-01-01T12:00:00Z,-23.72017644,132.1875,1.0081482
2030-01-01T12:00:00Z,-23.72017644,135.0,0.9871216
2030-01-01T12:00:00Z,-23.72017644,137.8125,1.2592468
2030-01-01T12:00:00Z,-23.72017644,140.625,1.8151855
2030-01-01T12:00:00Z,-23.72017644,143.4375,2.4215393
2030-01-01T12:00:00Z,-23.72017644,146.25,1.730072
2030-01-01T12:00:00Z,-23.72017644,149.0625,0.95440674
2030-01-01T12:00:00Z,-23.72017644,151.875,1.1237488
2030-01-01T12:00:00Z,-23.72017644,154.6875,1.0841064
2030-01-01T12:00:00Z,-23.72017644,157.5,1.0947876
2030-01-01T12:00:00Z,-23.72017644,160.3125,1.1098633
2030-01-01T12:00:00Z,-23.72017644,163.125,1.0504456
2030-01-01T12:00:00Z,-23.72017644,165.9375,0.96984863
2030-01-01T12:00:00Z,-23.72017644,168.75,0.89733887
2030-01-01T12:00:00Z,-23.72017644,171.5625,0.8396301
2030-01-01T12:00:00Z,-23.72017644,174.375,0.8303528
2030-01-01T12:00:00Z,-23.72017644,177.1875,0.8538513
2030-01-01T12:00:00Z,-23.72017644,180.0,0.8444519
2030-01-01T12:00:00Z,-20.92957676,90.0,0.6954346
2030-01-01T12:00:00Z,-20.92957676,92.8125,0.6949768
2030-01-01T12:00:00Z,-20.92957676,95.625,0.6662903
2030-01-01T12:00:00Z,-20.92957676,98.4375,0.6498108
2030-01-01T12:00:00Z,-20.92957676,101.25,0.6788025
2030-01-01T12:00:00Z,-20.92957676,104.0625,0.6622009
2030-01-01T12:00:00Z,-20.92957676,106.875,0.68066406
2030-01-01T12:00:00Z,-20.92957676,109.6875,0.6963196
2030-01-01T12:00:00Z,-20.92957676,112.5,0.75167847
