time,latitude,longitude,tasmin_son
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-48.83524347,90.0,1.3285217
2050-01-01T12:00:00Z,-48.83524347,92.8125,1.2456055
2050-01-01T12:00:00Z,-48.83524347,95.625,1.2400208
2050-01-01T12:00:00Z,-48.83524347,98.4375,1.2937622
2050-01-01T12:00:00Z,-48.83524347,101.25,1.2686157
2050-01-01T12:00:00Z,-48.83524347,104.0625,1.2520752
2050-01-01T12:00:00Z,-48.83524347,106.875,1.2792358
2050-01-01T12:00:00Z,-48.83524347,109.6875,1.274353
2050-01-01T12:00:00Z,-48.83524347,112.5,1.248169
2050-01-01T12:00:00Z,-48.83524347,115.3125,1.2075195
2050-01-01T12:00:00Z,-48.83524347,118.125,1.1419373
2050-01-01T12:00:00Z,-48.83524347,120.9375,1.0690308
2050-01-01T12:00:00Z,-48.83524347,123.75,1.0217896
2050-01-01T12:00:00Z,-48.83524347,126.5625,0.9919739
2050-01-01T12:00:00Z,-48.83524347,129.375,0.9911804
2050-01-01T12:00:00Z,-48.83524347,132.1875,0.97943115
2050-01-01T12:00:00Z,-48.83524347,135.0,0.95755005
2050-01-01T12:00:00Z,-48.83524347,137.8125,0.93966675
2050-01-01T12:00:00Z,-48.83524347,140.625,0.9597168
2050-01-01T12:00:00Z,-48.83524347,143.4375,0.97195435
2050-01-01T12:00:00Z,-48.83524347,146.25,0.99710083
2050-01-01T12:00:00Z,-48.83524347,149.0625,1.0185547
2050-01-01T12:00:00Z,-48.83524347,151.875,1.0620117
2050-01-01T12:00:00Z,-48.83524347,154.6875,1.1026611
2050-01-01T12:00:00Z,-48.83524347,157.5,1.1291504
2050-01-01T12:00:00Z,-48.83524347,160.3125,1.1704712
2050-01-01T12:00:00Z,-48.83524347,163.125,1.1487427
2050-01-01T12:00:00Z,-48.83524347,165.9375,1.1379395
2050-01-01T12:00:00Z,-48.83524347,168.75,1.1702881
2050-01-01T12:00:00Z,-48.83524347,171.5625,1.2610474
2050-01-01T12:00:00Z,-48.83524347,174.375,1.3058777
2050-01-01T12:00:00Z,-48.83524347,177.1875,1.327179
2050-01-01T12:00:00Z,-48.83524347,180.0,1.3766785
2050-01-01T12:00:00Z,-46.04472914,90.0,1.3526001
2050-01-01T12:00:00Z,-46.04472914,92.8125,1.2772827
2050-01-01T12:00:00Z,-46.04472914,95.625,1.2470703
2050-01-01T12:00:00Z,-46.04472914,98.4375,1.2441101
2050-01-01T12:00:00Z,-46.04472914,101.25,1.2093201
2050-01-01T12:00:00Z,-46.04472914,104.0625,1.1636658
2050-01-01T12:00:00Z,-46.04472914,106.875,1.1396484
2050-01-01T12:00:00Z,-46.04472914,109.6875,1.0851135
2050-01-01T12:00:00Z,-46.04472914,112.5,1.0164185
2050-01-01T12:00:00Z,-46.04472914,115.3125,0.97180176
2050-01-01T12:00:00Z,-46.04472914,118.125,0.9352417
2050-01-01T12:00:00Z,-46.04472914,120.9375,0.89993286
2050-01-01T12:00:00Z,-46.04472914,123.75,0.9059448
2050-01-01T12:00:00Z,-46.04472914,126.5625,0.92214966
2050-01-01T12:00:00Z,-46.04472914,129.375,0.91885376
2050-01-01T12:00:00Z,-46.04472914,132.1875,0.90771484
2050-01-01T12:00:00Z,-46.04472914,135.0,0.9029541
2050-01-01T12:00:00Z,-46.04472914,137.8125,0.920105
2050-01-01T12:00:00Z,-46.04472914,140.625,0.9622803
2050-01-01T12:00:00Z,-46.04472914,143.4375,1.0370789
2050-01-01T12:00:00Z,-46.04472914,146.25,1.1344604
2050-01-01T12:00:00Z,-46.04472914,149.0625,1.2200623
2050-01-01T12:00:00Z,-46.04472914,151.875,1.2856445
2050-01-01T12:00:00Z,-46.04472914,154.6875,1.2923584
2050-01-01T12:00:00Z,-46.04472914,157.5,1.2463989
2050-01-01T12:00:00Z,-46.04472914,160.3125,1.2254028
2050-01-01T12:00:00Z,-46.04472914,163.125,1.256073
2050-01-01T12:00:00Z,-46.04472914,165.9375,1.36969
2050-01-01T12:00:00Z,-46.04472914,168.75,1.7003174
2050-01-01T12:00:00Z,-46.04472914,171.5625,1.3776245
2050-01-01T12:00:00Z,-46.04472914,174.375,1.4016418
2050-01-01T12:00:00Z,-46.04472914,177.1875,1.3555298
2050-01-01T12:00:00Z,-46.04472914,180.0,1.3692627
2050-01-01T12:00:00Z,-43.25419717,90.0,1.2431335
2050-01-01T12:00:00Z,-43.25419717,92.8125,1.1446838
2050-01-01T12:00:00Z,-43.25419717,95.625,1.0579224
2050-01-01T12:00:00Z,-43.25419717,98.4375,1.0007019
2050-01-01T12:00:00Z,-43.25419717,101.25,0.9768677
2050-01-01T12:00:00Z,-43.25419717,104.0625,0.9595947
2050-01-01T12:00:00Z,-43.25419717,106.875,0.9021301
2050-01-01T12:00:00Z,-43.25419717,109.6875,0.8510437
2050-01-01T12:00:00Z,-43.25419717,112.5,0.84472656
2050-01-01T12:00:00Z,-43.25419717,115.3125,0.84002686
2050-01-01T12:00:00Z,-43.25419717,118.125,0.8420105
2050-01-01T12:00:00Z,-43.25419717,120.9375,0.84420776
2050-01-01T12:00:00Z,-43.25419717,123.75,0.87854004
2050-01-01T12:00:00Z,-43.25419717,126.5625,0.8807068
2050-01-01T12:00:00Z,-43.25419717,129.375,0.87545776
2050-01-01T12:00:00Z,-43.25419717,132.1875,0.8960266
2050-01-01T12:00:00Z,-43.25419717,135.0,0.9345093
2050-01-01T12:00:00Z,-43.25419717,137.8125,0.9951782
2050-01-01T12:00:00Z,-43.25419717,140.625,1.0260315
2050-01-01T12:00:00Z,-43.25419717,143.4375,1.0646667
2050-01-01T12:00:00Z,-43.25419717,146.25,1.1655884
2050-01-01T12:00:00Z,-43.25419717,149.0625,1.3477478
2050-01-01T12:00:00Z,-43.25419717,151.875,1.4795532
2050-01-01T12:00:00Z,-43.25419717,154.6875,1.4230042
2050-01-01T12:00:00Z,-43.25419717,157.5,1.3729858
2050-01-01T12:00:00Z,-43.25419717,160.3125,1.3687439
2050-01-01T12:00:00Z,-43.25419717,163.125,1.4310913
2050-01-01T12:00:00Z,-43.25419717,165.9375,1.4893494
2050-01-01T12:00:00Z,-43.25419717,168.75,1.5687256
2050-01-01T12:00:00Z,-43.25419717,171.5625,1.9584045
2050-01-01T12:00:00Z,-43.25419717,174.375,1.5739441
2050-01-01T12:00:00Z,-43.25419717,177.1875,1.5651855
2050-01-01T12:00:00Z,-43.25419717,180.0,1.6121521
2050-01-01T12:00:00Z,-40.46365068,90.0,0.95706177
2050-01-01T12:00:00Z,-40.46365068,92.8125,0.8915405
2050-01-01T12:00:00Z,-40.46365068,95.625,0.8594055
2050-01-01T12:00:00Z,-40.46365068,98.4375,0.8522644
2050-01-01T12:00:00Z,-40.46365068,101.25,0.8326416
2050-01-01T12:00:00Z,-40.46365068,104.0625,0.8346863
2050-01-01T12:00:00Z,-40.46365068,106.875,0.8588562
2050-01-01T12:00:00Z,-40.46365068,109.6875,0.91122437
2050-01-01T12:00:00Z,-40.46365068,112.5,0.9184265
2050-01-01T12:00:00Z,-40.46365068,115.3125,0.88864136
2050-01-01T12:00:00Z,-40.46365068,118.125,0.8562927
2050-01-01T12:00:00Z,-40.46365068,120.9375,0.869812
2050-01-01T12:00:00Z,-40.46365068,123.75,0.8787842
2050-01-01T12:00:00Z,-40.46365068,126.5625,0.89733887
2050-01-01T12:00:00Z,-40.46365068,129.375,0.9328003
2050-01-01T12:00:00Z,-40.46365068,132.1875,0.9282532
2050-01-01T12:00:00Z,-40.46365068,135.0,0.927124
2050-01-01T12:00:00Z,-40.46365068,137.8125,0.9609375
2050-01-01T12:00:00Z,-40.46365068,140.625,0.94918823
2050-01-01T12:00:00Z,-40.46365068,143.4375,1.0398254
2050-01-01T12:00:00Z,-40.46365068,146.25,1.324585
2050-01-01T12:00:00Z,-40.46365068,149.0625,1.556427
2050-01-01T12:00:00Z,-40.46365068,151.875,2.0115967
2050-01-01T12:00:00Z,-40.46365068,154.6875,2.1362915
2050-01-01T12:00:00Z,-40.46365068,157.5,1.8318787
2050-01-01T12:00:00Z,-40.46365068,160.3125,1.6993713
2050-01-01T12:00:00Z,-40.46365068,163.125,1.6605225
2050-01-01T12:00:00Z,-40.46365068,165.9375,1.6495361
2050-01-01T12:00:00Z,-40.46365068,168.75,1.6505432
2050-01-01T12:00:00Z,-40.46365068,171.5625,1.7096252
2050-01-01T12:00:00Z,-40.46365068,174.375,1.9884338
2050-01-01T12:00:00Z,-40.46365068,177.1875,1.755188
2050-01-01T12:00:00Z,-40.46365068,180.0,1.6599426
2050-01-01T12:00:00Z,-37.67309213,90.0,0.8821106
2050-01-01T12:00:00Z,-37.67309213,92.8125,0.91760254
2050-01-01T12:00:00Z,-37.67309213,95.625,0.94189453
2050-01-01T12:00:00Z,-37.67309213,98.4375,0.97546387
2050-01-01T12:00:00Z,-37.67309213,101.25,1.0043335
2050-01-01T12:00:00Z,-37.67309213,104.0625,1.0280151
2050-01-01T12:00:00Z,-37.67309213,106.875,1.0864258
2050-01-01T12:00:00Z,-37.67309213,109.6875,1.0998535
2050-01-01T12:00:00Z,-37.67309213,112.5,0.96466064
2050-01-01T12:00:00Z,-37.67309213,115.3125,0.82302856
2050-01-01T12:00:00Z,-37.67309213,118.125,0.81817627
2050-01-01T12:00:00Z,-37.67309213,120.9375,0.9841919
2050-01-01T12:00:00Z,-37.67309213,123.75,0.9828491
2050-01-01T12:00:00Z,-37.67309213,126.5625,1.02594
2050-01-01T12:00:00Z,-37.67309213,129.375,1.0245972
2050-01-01T12:00:00Z,-37.67309213,132.1875,0.9760742
2050-01-01T12:00:00Z,-37.67309213,135.0,0.9993286
2050-01-01T12:00:00Z,-37.67309213,137.8125,1.0689392
2050-01-01T12:00:00Z,-37.67309213,140.625,0.8677063
2050-01-01T12:00:00Z,-37.67309213,143.4375,1.2424011
2050-01-01T12:00:00Z,-37.67309213,146.25,1.486084
2050-01-01T12:00:00Z,-37.67309213,149.0625,2.181366
2050-01-01T12:00:00Z,-37.67309213,151.875,2.4254456
2050-01-01T12:00:00Z,-37.67309213,154.6875,2.5794678
2050-01-01T12:00:00Z,-37.67309213,157.5,2.2642212
2050-01-01T12:00:00Z,-37.67309213,160.3125,1.9944458
2050-01-01T12:00:00Z,-37.67309213,163.125,1.9061279
2050-01-01T12:00:00Z,-37.67309213,165.9375,1.8636475
2050-01-01T12:00:00Z,-37.67309213,168.75,1.8099976
2050-01-01T12:00:00Z,-37.67309213,171.5625,1.7792358
2050-01-01T12:00:00Z,-37.67309213,174.375,1.7316589
2050-01-01T12:00:00Z,-37.67309213,177.1875,1.9881897
2050-01-01T12:00:00Z,-37.67309213,180.0,1.5837402
2050-01-01T12:00:00Z,-34.8825235,90.0,1.161377
2050-01-01T12:00:00Z,-34.8825235,92.8125,1.239502
2050-01-01T12:00:00Z,-34.8825235,95.625,1.2735901
2050-01-01T12:00:00Z,-34.8825235,98.4375,1.2991638
2050-01-01T12:00:00Z,-34.8825235,101.25,1.3028259
2050-01-01T12:00:00Z,-34.8825235,104.0625,1.2720642
2050-01-01T12:00:00Z,-34.8825235,106.875,1.2100525
2050-01-01T12:00:00Z,-34.8825235,109.6875,0.9907532
