time,latitude,longitude,tasmax_son
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-48.83524347,90.0,1.3793945
2050-01-01T12:00:00Z,-48.83524347,92.8125,1.2877197
2050-01-01T12:00:00Z,-48.83524347,95.625,1.2520447
2050-01-01T12:00:00Z,-48.83524347,98.4375,1.2624817
2050-01-01T12:00:00Z,-48.83524347,101.25,1.2489014
2050-01-01T12:00:00Z,-48.83524347,104.0625,1.2209778
2050-01-01T12:00:00Z,-48.83524347,106.875,1.261322
2050-01-01T12:00:00Z,-48.83524347,109.6875,1.2956543
2050-01-01T12:00:00Z,-48.83524347,112.5,1.2704773
2050-01-01T12:00:00Z,-48.83524347,115.3125,1.2288513
2050-01-01T12:00:00Z,-48.83524347,118.125,1.1696777
2050-01-01T12:00:00Z,-48.83524347,120.9375,1.1089783
2050-01-01T12:00:00Z,-48.83524347,123.75,1.0389099
2050-01-01T12:00:00Z,-48.83524347,126.5625,1.0164185
2050-01-01T12:00:00Z,-48.83524347,129.375,1.0246277
2050-01-01T12:00:00Z,-48.83524347,132.1875,1.024231
2050-01-01T12:00:00Z,-48.83524347,135.0,1.0167236
2050-01-01T12:00:00Z,-48.83524347,137.8125,1.0177612
2050-01-01T12:00:00Z,-48.83524347,140.625,1.0215454
2050-01-01T12:00:00Z,-48.83524347,143.4375,1.0627441
2050-01-01T12:00:00Z,-48.83524347,146.25,1.1305847
2050-01-01T12:00:00Z,-48.83524347,149.0625,1.1764221
2050-01-01T12:00:00Z,-48.83524347,151.875,1.2280579
2050-01-01T12:00:00Z,-48.83524347,154.6875,1.2798157
2050-01-01T12:00:00Z,-48.83524347,157.5,1.2871399
2050-01-01T12:00:00Z,-48.83524347,160.3125,1.3086243
2050-01-01T12:00:00Z,-48.83524347,163.125,1.3441772
2050-01-01T12:00:00Z,-48.83524347,165.9375,1.3734436
2050-01-01T12:00:00Z,-48.83524347,168.75,1.4888611
2050-01-01T12:00:00Z,-48.83524347,171.5625,1.6220703
2050-01-01T12:00:00Z,-48.83524347,174.375,1.6418762
2050-01-01T12:00:00Z,-48.83524347,177.1875,1.6210632
2050-01-01T12:00:00Z,-48.83524347,180.0,1.6150208
2050-01-01T12:00:00Z,-46.04472914,90.0,1.3537598
2050-01-01T12:00:00Z,-46.04472914,92.8125,1.293457
2050-01-01T12:00:00Z,-46.04472914,95.625,1.2549744
2050-01-01T12:00:00Z,-46.04472914,98.4375,1.2432251
2050-01-01T12:00:00Z,-46.04472914,101.25,1.2087708
2050-01-01T12:00:00Z,-46.04472914,104.0625,1.1821594
2050-01-01T12:00:00Z,-46.04472914,106.875,1.1721802
2050-01-01T12:00:00Z,-46.04472914,109.6875,1.1072693
2050-01-01T12:00:00Z,-46.04472914,112.5,1.0361633
2050-01-01T12:00:00Z,-46.04472914,115.3125,1.0002441
2050-01-01T12:00:00Z,-46.04472914,118.125,0.97772217
2050-01-01T12:00:00Z,-46.04472914,120.9375,0.94592285
2050-01-01T12:00:00Z,-46.04472914,123.75,0.94210815
2050-01-01T12:00:00Z,-46.04472914,126.5625,0.9484558
2050-01-01T12:00:00Z,-46.04472914,129.375,0.96273804
2050-01-01T12:00:00Z,-46.04472914,132.1875,0.9460144
2050-01-01T12:00:00Z,-46.04472914,135.0,0.9503174
2050-01-01T12:00:00Z,-46.04472914,137.8125,1.0024109
2050-01-01T12:00:00Z,-46.04472914,140.625,1.065918
2050-01-01T12:00:00Z,-46.04472914,143.4375,1.1441956
2050-01-01T12:00:00Z,-46.04472914,146.25,1.2459412
2050-01-01T12:00:00Z,-46.04472914,149.0625,1.3562622
2050-01-01T12:00:00Z,-46.04472914,151.875,1.4451599
2050-01-01T12:00:00Z,-46.04472914,154.6875,1.4968567
2050-01-01T12:00:00Z,-46.04472914,157.5,1.4830933
2050-01-01T12:00:00Z,-46.04472914,160.3125,1.4754944
2050-01-01T12:00:00Z,-46.04472914,163.125,1.5028687
2050-01-01T12:00:00Z,-46.04472914,165.9375,1.5622559
2050-01-01T12:00:00Z,-46.04472914,168.75,1.526886
2050-01-01T12:00:00Z,-46.04472914,171.5625,1.7473145
2050-01-01T12:00:00Z,-46.04472914,174.375,1.7762146
2050-01-01T12:00:00Z,-46.04472914,177.1875,1.6732788
2050-01-01T12:00:00Z,-46.04472914,180.0,1.638031
2050-01-01T12:00:00Z,-43.25419717,90.0,1.2050171
2050-01-01T12:00:00Z,-43.25419717,92.8125,1.1279907
2050-01-01T12:00:00Z,-43.25419717,95.625,1.0624084
2050-01-01T12:00:00Z,-43.25419717,98.4375,1.0243835
2050-01-01T12:00:00Z,-43.25419717,101.25,1.0056152
2050-01-01T12:00:00Z,-43.25419717,104.0625,0.9938965
2050-01-01T12:00:00Z,-43.25419717,106.875,0.9590454
2050-01-01T12:00:00Z,-43.25419717,109.6875,0.89590454
2050-01-01T12:00:00Z,-43.25419717,112.5,0.90457153
2050-01-01T12:00:00Z,-43.25419717,115.3125,0.9148865
2050-01-01T12:00:00Z,-43.25419717,118.125,0.892395
2050-01-01T12:00:00Z,-43.25419717,120.9375,0.894989
2050-01-01T12:00:00Z,-43.25419717,123.75,0.90859985
2050-01-01T12:00:00Z,-43.25419717,126.5625,0.8973999
2050-01-01T12:00:00Z,-43.25419717,129.375,0.91845703
2050-01-01T12:00:00Z,-43.25419717,132.1875,0.9482727
2050-01-01T12:00:00Z,-43.25419717,135.0,1.0156555
2050-01-01T12:00:00Z,-43.25419717,137.8125,1.0766602
2050-01-01T12:00:00Z,-43.25419717,140.625,1.1243286
2050-01-01T12:00:00Z,-43.25419717,143.4375,1.1849365
2050-01-01T12:00:00Z,-43.25419717,146.25,1.3717651
2050-01-01T12:00:00Z,-43.25419717,149.0625,1.620575
2050-01-01T12:00:00Z,-43.25419717,151.875,1.7937012
2050-01-01T12:00:00Z,-43.25419717,154.6875,1.7901611
2050-01-01T12:00:00Z,-43.25419717,157.5,1.726471
2050-01-01T12:00:00Z,-43.25419717,160.3125,1.665741
2050-01-01T12:00:00Z,-43.25419717,163.125,1.6992493
2050-01-01T12:00:00Z,-43.25419717,165.9375,1.7237854
2050-01-01T12:00:00Z,-43.25419717,168.75,1.7177734
2050-01-01T12:00:00Z,-43.25419717,171.5625,1.6825867
2050-01-01T12:00:00Z,-43.25419717,174.375,1.8911438
2050-01-01T12:00:00Z,-43.25419717,177.1875,1.8835144
2050-01-01T12:00:00Z,-43.25419717,180.0,1.8875427
2050-01-01T12:00:00Z,-40.46365068,90.0,0.945343
2050-01-01T12:00:00Z,-40.46365068,92.8125,0.9039612
2050-01-01T12:00:00Z,-40.46365068,95.625,0.8861084
2050-01-01T12:00:00Z,-40.46365068,98.4375,0.90179443
2050-01-01T12:00:00Z,-40.46365068,101.25,0.9031067
2050-01-01T12:00:00Z,-40.46365068,104.0625,0.89453125
2050-01-01T12:00:00Z,-40.46365068,106.875,0.8807678
2050-01-01T12:00:00Z,-40.46365068,109.6875,0.9339905
2050-01-01T12:00:00Z,-40.46365068,112.5,0.94644165
2050-01-01T12:00:00Z,-40.46365068,115.3125,0.883667
2050-01-01T12:00:00Z,-40.46365068,118.125,0.87109375
2050-01-01T12:00:00Z,-40.46365068,120.9375,0.91412354
2050-01-01T12:00:00Z,-40.46365068,123.75,0.9479065
2050-01-01T12:00:00Z,-40.46365068,126.5625,0.95913696
2050-01-01T12:00:00Z,-40.46365068,129.375,0.97805786
2050-01-01T12:00:00Z,-40.46365068,132.1875,0.9677429
2050-01-01T12:00:00Z,-40.46365068,135.0,1.0028076
2050-01-01T12:00:00Z,-40.46365068,137.8125,1.0921936
2050-01-01T12:00:00Z,-40.46365068,140.625,1.2207947
2050-01-01T12:00:00Z,-40.46365068,143.4375,1.3833618
2050-01-01T12:00:00Z,-40.46365068,146.25,1.7833557
2050-01-01T12:00:00Z,-40.46365068,149.0625,1.9960022
2050-01-01T12:00:00Z,-40.46365068,151.875,2.3572388
2050-01-01T12:00:00Z,-40.46365068,154.6875,2.417328
2050-01-01T12:00:00Z,-40.46365068,157.5,2.185608
2050-01-01T12:00:00Z,-40.46365068,160.3125,1.9624634
2050-01-01T12:00:00Z,-40.46365068,163.125,1.9151611
2050-01-01T12:00:00Z,-40.46365068,165.9375,1.8744507
2050-01-01T12:00:00Z,-40.46365068,168.75,1.8045044
2050-01-01T12:00:00Z,-40.46365068,171.5625,1.7947693
2050-01-01T12:00:00Z,-40.46365068,174.375,1.7599182
2050-01-01T12:00:00Z,-40.46365068,177.1875,1.9629517
2050-01-01T12:00:00Z,-40.46365068,180.0,1.7930298
2050-01-01T12:00:00Z,-37.67309213,90.0,0.92163086
2050-01-01T12:00:00Z,-37.67309213,92.8125,0.9594116
2050-01-01T12:00:00Z,-37.67309213,95.625,1.0049133
2050-01-01T12:00:00Z,-37.67309213,98.4375,1.0280151
2050-01-01T12:00:00Z,-37.67309213,101.25,1.0591125
2050-01-01T12:00:00Z,-37.67309213,104.0625,1.072998
2050-01-01T12:00:00Z,-37.67309213,106.875,1.0986938
2050-01-01T12:00:00Z,-37.67309213,109.6875,1.1013489
2050-01-01T12:00:00Z,-37.67309213,112.5,0.9489746
2050-01-01T12:00:00Z,-37.67309213,115.3125,0.83724976
2050-01-01T12:00:00Z,-37.67309213,118.125,0.947937
2050-01-01T12:00:00Z,-37.67309213,120.9375,1.0456848
2050-01-01T12:00:00Z,-37.67309213,123.75,1.0476379
2050-01-01T12:00:00Z,-37.67309213,126.5625,1.1052551
2050-01-01T12:00:00Z,-37.67309213,129.375,1.1595154
2050-01-01T12:00:00Z,-37.67309213,132.1875,1.1240845
2050-01-01T12:00:00Z,-37.67309213,135.0,1.2208862
2050-01-01T12:00:00Z,-37.67309213,137.8125,1.4699707
2050-01-01T12:00:00Z,-37.67309213,140.625,2.0161743
2050-01-01T12:00:00Z,-37.67309213,143.4375,2.2981567
2050-01-01T12:00:00Z,-37.67309213,146.25,2.772644
2050-01-01T12:00:00Z,-37.67309213,149.0625,2.9713135
2050-01-01T12:00:00Z,-37.67309213,151.875,2.7981262
2050-01-01T12:00:00Z,-37.67309213,154.6875,2.7694092
2050-01-01T12:00:00Z,-37.67309213,157.5,2.460205
2050-01-01T12:00:00Z,-37.67309213,160.3125,2.2023315
2050-01-01T12:00:00Z,-37.67309213,163.125,2.0415344
2050-01-01T12:00:00Z,-37.67309213,165.9375,1.9501953
2050-01-01T12:00:00Z,-37.67309213,168.75,1.8924255
2050-01-01T12:00:00Z,-37.67309213,171.5625,1.8188171
2050-01-01T12:00:00Z,-37.67309213,174.375,1.7606201
2050-01-01T12:00:00Z,-37.67309213,177.1875,1.9832764
2050-01-01T12:00:00Z,-37.67309213,180.0,1.6257935
2050-01-01T12:00:00Z,-34.8825235,90.0,1.1669006
2050-01-01T12:00:00Z,-34.8825235,92.8125,1.232544
2050-01-01T12:00:00Z,-34.8825235,95.625,1.2802124
2050-01-01T12:00:00Z,-34.8825235,98.4375,1.2834167
2050-01-01T12:00:00Z,-34.8825235,101.25,1.2958679
2050-01-01T12:00:00Z,-34.8825235,104.0625,1.2378845
2050-01-01T12:00:00Z,-34.8825235,106.875,1.1516113
2050-01-01T12:00:00Z,-34.8825235,109.6875,0.9706421
2050-01-01T12:00:00Z,-34.8825235,112.5,0.87384033
2050-01-01T12:00:00Z,-34.8825235,115.3125,1.124115
2050-01-01T12:00:00Z,-34.8825235,118.125,2.291565
2050-01-01T12:00:00Z,-34.8825235,120.9375,1.5048218
2050-01-01T12:00:00Z,-34.8825235,123.75,1.4668579
2050-01-01T12:00:00Z,-34.8825235,126.5625,1.4555359
2050-01-01T12:00:00Z,-34.8825235,129.375,1.341156
2050-01-01T12:00:00Z,-34.8825235,132.1875,1.3702087
2050-01-01T12:00:00Z,-34.8825235,135.0,1.6449585
2050-01-01T12:00:00Z,-34.8825235,137.8125,2.5757751
2050-01-01T12:00:00Z,-34.8825235,140.625,3.020935
2050-01-01T12:00:00Z,-34.8825235,143.4375,3.0100403
2050-01-01T12:00:00Z,-34.8825235,146.25,3.390625
2050-01-01T12:00:00Z,-34.8825235,149.0625,3.7677917
2050-01-01T12:00:00Z,-34.8825235,151.875,2.9032593
2050-01-01T12:00:00Z,-34.8825235,154.6875,2.4511108
2050-01-01T12:00:00Z,-34.8825235,157.5,2.1409302
2050-01-01T12:00:00Z,-34.8825235,160.3125,2.0299072
2050-01-01T12:00:00Z,-34.8825235,163.125,1.9790344
2050-01-01T12:00:00Z,-34.8825235,165.9375,1.9459839
2050-01-01T12:00:00Z,-34.8825235,168.75,1.9039001
2050-01-01T12:00:00Z,-34.8825235,171.5625,1.8526306
2050-01-01T12:00:00Z,-34.8825235,174.375,1.6975403
2050-01-01T12:00:00Z,-34.8825235,177.1875,1.5563049
2050-01-01T12:00:00Z,-34.8825235,180.0,1.4648743
2050-01-01T12:00:00Z,-32.09194639,90.0,1.3930664
2050-01-01T12:00:00Z,-32.09194639,92.8125,1.3988953
2050-01-01T12:00:00Z,-32.09194639,95.625,1.3702087
2050-01-01T12:00:00Z,-32.09194639,98.4375,1.3189087
2050-01-01T12:00:00Z,-32.09194639,101.25,1.2576599
2050-01-01T12:00:00Z,-32.09194639,104.0625,1.1112976
2050-01-01T12:00:00Z,-32.09194639,106.875,0.93914795
2050-01-01T12:00:00Z,-32.09194639,109.6875,0.88119507
2050-01-01T12:00:00Z,-32.09194639,112.5,1.1200562
2050-01-01T12:00:00Z,-32.09194639,115.3125,1.5449524
2050-01-01T12:00:00Z,-32.09194639,118.125,3.1378174
2050-01-01T12:00:00Z,-32.09194639,120.9375,3.2855225
2050-01-01T12:00:00Z,-32.09194639,123.75,3.3461914
2050-01-01T12:00:00Z,-32.09194639,126.5625,2.8666687
2050-01-01T12:00:00Z,-32.09194639,129.375,1.8461914
2050-01-01T12:00:00Z,-32.09194639,132.1875,1.8254089
2050-01-01T12:00:00Z,-32.09194639,135.0,2.9579163
2050-01-01T12:00:00Z,-32.09194639,137.8125,3.3338013
2050-01-01T12:00:00Z,-32.09194639,140.625,3.5813599
2050-01-01T12:00:00Z,-32.09194639,143.4375,3.8340454
2050-01-01T12:00:00Z,-32.09194639,146.25,4.0041504
2050-01-01T12:00:00Z,-32.09194639,149.0625,4.1584167
2050-01-01T12:00:00Z,-32.09194639,151.875,3.7375488
2050-01-01T12:00:00Z,-32.09194639,154.6875,2.172577
2050-01-01T12:00:00Z,-32.09194639,157.5,1.7469482
2050-01-01T12:00:00Z,-32.09194639,160.3125,1.7316895
2050-01-01T12:00:00Z,-32.09194639,163.125,1.7493591
2050-01-01T12:00:00Z,-32.09194639,165.9375,1.7288513
2050-01-01T12:00:00Z,-32.09194639,168.75,1.6937561
2050-01-01T12:00:00Z,-32.09194639,171.5625,1.6159058
2050-01-01T12:00:00Z,-32.09194639,174.375,1.5092773
2050-01-01T12:00:00Z,-32.09194639,177.1875,1.4804077
2050-01-01T12:00:00Z,-32.09194639,180.0,1.4214172
2050-01-01T12:00:00Z,-29.30136213,90.0,1.2922058
2050-01-01T12:00:00Z,-29.30136213,92.8125,1.2367249
2050-01-01T12:00:00Z,-29.30136213,95.625,1.1616211
2050-01-01T12:00:00Z,-29.30136213,98.4375,1.0787964
2050-01-01T12:00:00Z,-29.30136213,101.25,0.9901428
2050-01-01T12:00:00Z,-29.30136213,104.0625,0.9720764
2050-01-01T12:00:00Z,-29.30136213,106.875,1.0612793
2050-01-01T12:00:00Z,-29.30136213,109.6875,1.144165
