time,latitude,longitude,tasmin_djf
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-26.51077183,160.3125,2.1801453
2050-01-01T12:00:00Z,-26.51077183,163.125,2.146881
2050-01-01T12:00:00Z,-26.51077183,165.9375,2.0924377
2050-01-01T12:00:00Z,-26.51077183,168.75,2.0066833
2050-01-01T12:00:00Z,-26.51077183,171.5625,1.9299622
2050-01-01T12:00:00Z,-26.51077183,174.375,1.8066101
2050-01-01T12:00:00Z,-26.51077183,177.1875,1.6951294
2050-01-01T12:00:00Z,-26.51077183,180.0,1.6495056
2050-01-01T12:00:00Z,-23.72017644,90.0,1.5489807
2050-01-01T12:00:00Z,-23.72017644,92.8125,1.5368042
2050-01-01T12:00:00Z,-23.72017644,95.625,1.5364685
2050-01-01T12:00:00Z,-23.72017644,98.4375,1.5142517
2050-01-01T12:00:00Z,-23.72017644,101.25,1.4924316
2050-01-01T12:00:00Z,-23.72017644,104.0625,1.4730225
2050-01-01T12:00:00Z,-23.72017644,106.875,1.437561
2050-01-01T12:00:00Z,-23.72017644,109.6875,1.3336792
2050-01-01T12:00:00Z,-23.72017644,112.5,1.54599
2050-01-01T12:00:00Z,-23.72017644,115.3125,3.018921
2050-01-01T12:00:00Z,-23.72017644,118.125,3.3368225
2050-01-01T12:00:00Z,-23.72017644,120.9375,3.36969
2050-01-01T12:00:00Z,-23.72017644,123.75,3.3274841
2050-01-01T12:00:00Z,-23.72017644,126.5625,3.3347168
2050-01-01T12:00:00Z,-23.72017644,129.375,3.3038025
2050-01-01T12:00:00Z,-23.72017644,132.1875,3.4312134
2050-01-01T12:00:00Z,-23.72017644,135.0,3.0906067
2050-01-01T12:00:00Z,-23.72017644,137.8125,2.97052
2050-01-01T12:00:00Z,-23.72017644,140.625,2.9759827
2050-01-01T12:00:00Z,-23.72017644,143.4375,3.2006836
2050-01-01T12:00:00Z,-23.72017644,146.25,2.9916687
2050-01-01T12:00:00Z,-23.72017644,149.0625,2.481781
2050-01-01T12:00:00Z,-23.72017644,151.875,1.9049683
2050-01-01T12:00:00Z,-23.72017644,154.6875,1.8872375
2050-01-01T12:00:00Z,-23.72017644,157.5,2.0410767
2050-01-01T12:00:00Z,-23.72017644,160.3125,1.9408264
2050-01-01T12:00:00Z,-23.72017644,163.125,1.8788757
2050-01-01T12:00:00Z,-23.72017644,165.9375,1.8148804
2050-01-01T12:00:00Z,-23.72017644,168.75,1.73172
2050-01-01T12:00:00Z,-23.72017644,171.5625,1.6321411
2050-01-01T12:00:00Z,-23.72017644,174.375,1.5537109
2050-01-01T12:00:00Z,-23.72017644,177.1875,1.5277405
2050-01-01T12:00:00Z,-23.72017644,180.0,1.5348511
2050-01-01T12:00:00Z,-20.92957676,90.0,1.4890137
