time,latitude,longitude,tasmin_son
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-48.83524347,90.0,0.97839355
2030-01-01T12:00:00Z,-48.83524347,92.8125,0.94244385
2030-01-01T12:00:00Z,-48.83524347,95.625,0.9516907
2030-01-01T12:00:00Z,-48.83524347,98.4375,0.96868896
2030-01-01T12:00:00Z,-48.83524347,101.25,0.93362427
2030-01-01T12:00:00Z,-48.83524347,104.0625,0.9142151
2030-01-01T12:00:00Z,-48.83524347,106.875,0.9413147
2030-01-01T12:00:00Z,-48.83524347,109.6875,0.9403076
2030-01-01T12:00:00Z,-48.83524347,112.5,0.92510986
2030-01-01T12:00:00Z,-48.83524347,115.3125,0.8744812
2030-01-01T12:00:00Z,-48.83524347,118.125,0.8196411
2030-01-01T12:00:00Z,-48.83524347,120.9375,0.75775146
2030-01-01T12:00:00Z,-48.83524347,123.75,0.72869873
2030-01-01T12:00:00Z,-48.83524347,126.5625,0.70562744
2030-01-01T12:00:00Z,-48.83524347,129.375,0.68447876
2030-01-01T12:00:00Z,-48.83524347,132.1875,0.6493225
2030-01-01T12:00:00Z,-48.83524347,135.0,0.61795044
2030-01-01T12:00:00Z,-48.83524347,137.8125,0.59329224
2030-01-01T12:00:00Z,-48.83524347,140.625,0.6152344
2030-01-01T12:00:00Z,-48.83524347,143.4375,0.63378906
2030-01-01T12:00:00Z,-48.83524347,146.25,0.6651306
2030-01-01T12:00:00Z,-48.83524347,149.0625,0.6843567
2030-01-01T12:00:00Z,-48.83524347,151.875,0.7142334
2030-01-01T12:00:00Z,-48.83524347,154.6875,0.74316406
2030-01-01T12:00:00Z,-48.83524347,157.5,0.73672485
2030-01-01T12:00:00Z,-48.83524347,160.3125,0.74227905
2030-01-01T12:00:00Z,-48.83524347,163.125,0.703125
2030-01-01T12:00:00Z,-48.83524347,165.9375,0.70129395
2030-01-01T12:00:00Z,-48.83524347,168.75,0.7126465
2030-01-01T12:00:00Z,-48.83524347,171.5625,0.7852478
2030-01-01T12:00:00Z,-48.83524347,174.375,0.86120605
2030-01-01T12:00:00Z,-48.83524347,177.1875,0.9142151
2030-01-01T12:00:00Z,-48.83524347,180.0,0.9675293
2030-01-01T12:00:00Z,-46.04472914,90.0,1.0076904
2030-01-01T12:00:00Z,-46.04472914,92.8125,0.96520996
2030-01-01T12:00:00Z,-46.04472914,95.625,0.95370483
2030-01-01T12:00:00Z,-46.04472914,98.4375,0.9663391
2030-01-01T12:00:00Z,-46.04472914,101.25,0.9456177
2030-01-01T12:00:00Z,-46.04472914,104.0625,0.9157715
2030-01-01T12:00:00Z,-46.04472914,106.875,0.90026855
2030-01-01T12:00:00Z,-46.04472914,109.6875,0.86520386
2030-01-01T12:00:00Z,-46.04472914,112.5,0.8118286
2030-01-01T12:00:00Z,-46.04472914,115.3125,0.76828
2030-01-01T12:00:00Z,-46.04472914,118.125,0.71661377
2030-01-01T12:00:00Z,-46.04472914,120.9375,0.6784668
2030-01-01T12:00:00Z,-46.04472914,123.75,0.70202637
2030-01-01T12:00:00Z,-46.04472914,126.5625,0.6993103
2030-01-01T12:00:00Z,-46.04472914,129.375,0.6609802
2030-01-01T12:00:00Z,-46.04472914,132.1875,0.63186646
2030-01-01T12:00:00Z,-46.04472914,135.0,0.60946655
2030-01-01T12:00:00Z,-46.04472914,137.8125,0.60821533
2030-01-01T12:00:00Z,-46.04472914,140.625,0.6521301
2030-01-01T12:00:00Z,-46.04472914,143.4375,0.71276855
2030-01-01T12:00:00Z,-46.04472914,146.25,0.8269348
2030-01-01T12:00:00Z,-46.04472914,149.0625,0.91448975
2030-01-01T12:00:00Z,-46.04472914,151.875,0.9105835
2030-01-01T12:00:00Z,-46.04472914,154.6875,0.8387146
2030-01-01T12:00:00Z,-46.04472914,157.5,0.7671814
2030-01-01T12:00:00Z,-46.04472914,160.3125,0.7468872
2030-01-01T12:00:00Z,-46.04472914,163.125,0.8163147
2030-01-01T12:00:00Z,-46.04472914,165.9375,0.93881226
2030-01-01T12:00:00Z,-46.04472914,168.75,1.0475464
2030-01-01T12:00:00Z,-46.04472914,171.5625,0.8954773
2030-01-01T12:00:00Z,-46.04472914,174.375,0.92459106
2030-01-01T12:00:00Z,-46.04472914,177.1875,0.90301514
2030-01-01T12:00:00Z,-46.04472914,180.0,0.9249573
2030-01-01T12:00:00Z,-43.25419717,90.0,0.92492676
