time,latitude,longitude,tasmin_mam
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-48.83524347,90.0,1.0250854
2030-01-01T12:00:00Z,-48.83524347,92.8125,0.9760437
2030-01-01T12:00:00Z,-48.83524347,95.625,0.9232178
2030-01-01T12:00:00Z,-48.83524347,98.4375,0.87786865
2030-01-01T12:00:00Z,-48.83524347,101.25,0.83950806
2030-01-01T12:00:00Z,-48.83524347,104.0625,0.809021
2030-01-01T12:00:00Z,-48.83524347,106.875,0.7706299
2030-01-01T12:00:00Z,-48.83524347,109.6875,0.72546387
2030-01-01T12:00:00Z,-48.83524347,112.5,0.6855774
2030-01-01T12:00:00Z,-48.83524347,115.3125,0.65649414
2030-01-01T12:00:00Z,-48.83524347,118.125,0.61828613
2030-01-01T12:00:00Z,-48.83524347,120.9375,0.6048584
2030-01-01T12:00:00Z,-48.83524347,123.75,0.5961304
2030-01-01T12:00:00Z,-48.83524347,126.5625,0.6075134
2030-01-01T12:00:00Z,-48.83524347,129.375,0.6305542
2030-01-01T12:00:00Z,-48.83524347,132.1875,0.65722656
2030-01-01T12:00:00Z,-48.83524347,135.0,0.6677551
2030-01-01T12:00:00Z,-48.83524347,137.8125,0.6881714
2030-01-01T12:00:00Z,-48.83524347,140.625,0.7083435
2030-01-01T12:00:00Z,-48.83524347,143.4375,0.7109375
2030-01-01T12:00:00Z,-48.83524347,146.25,0.70428467
2030-01-01T12:00:00Z,-48.83524347,149.0625,0.7164612
2030-01-01T12:00:00Z,-48.83524347,151.875,0.76657104
2030-01-01T12:00:00Z,-48.83524347,154.6875,0.8001709
2030-01-01T12:00:00Z,-48.83524347,157.5,0.7987976
2030-01-01T12:00:00Z,-48.83524347,160.3125,0.8043213
2030-01-01T12:00:00Z,-48.83524347,163.125,0.8123169
2030-01-01T12:00:00Z,-48.83524347,165.9375,0.8255615
2030-01-01T12:00:00Z,-48.83524347,168.75,0.84954834
2030-01-01T12:00:00Z,-48.83524347,171.5625,0.8510437
2030-01-01T12:00:00Z,-48.83524347,174.375,0.8466797
2030-01-01T12:00:00Z,-48.83524347,177.1875,0.8591919
2030-01-01T12:00:00Z,-48.83524347,180.0,0.89328
2030-01-01T12:00:00Z,-46.04472914,90.0,1.0424805
2030-01-01T12:00:00Z,-46.04472914,92.8125,0.9902649
2030-01-01T12:00:00Z,-46.04472914,95.625,0.94262695
2030-01-01T12:00:00Z,-46.04472914,98.4375,0.9069214
2030-01-01T12:00:00Z,-46.04472914,101.25,0.8805237
2030-01-01T12:00:00Z,-46.04472914,104.0625,0.8781433
2030-01-01T12:00:00Z,-46.04472914,106.875,0.8708496
2030-01-01T12:00:00Z,-46.04472914,109.6875,0.84399414
2030-01-01T12:00:00Z,-46.04472914,112.5,0.80685425
2030-01-01T12:00:00Z,-46.04472914,115.3125,0.7710571
