time,latitude,longitude,tasmin_mam
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-37.67309213,171.5625,2.2667847
2050-01-01T12:00:00Z,-37.67309213,174.375,2.283722
2050-01-01T12:00:00Z,-37.67309213,177.1875,2.156952
2050-01-01T12:00:00Z,-37.67309213,180.0,1.9761353
2050-01-01T12:00:00Z,-34.8825235,90.0,1.7900391
2050-01-01T12:00:00Z,-34.8825235,92.8125,1.8076782
2050-01-01T12:00:00Z,-34.8825235,95.625,1.822815
2050-01-01T12:00:00Z,-34.8825235,98.4375,1.8039551
2050-01-01T12:00:00Z,-34.8825235,101.25,1.7070312
2050-01-01T12:00:00Z,-34.8825235,104.0625,1.6062622
2050-01-01T12:00:00Z,-34.8825235,106.875,1.4669495
2050-01-01T12:00:00Z,-34.8825235,109.6875,1.3048096
2050-01-01T12:00:00Z,-34.8825235,112.5,1.3647766
2050-01-01T12:00:00Z,-34.8825235,115.3125,1.5029297
2050-01-01T12:00:00Z,-34.8825235,118.125,1.9121399
2050-01-01T12:00:00Z,-34.8825235,120.9375,1.4378052
2050-01-01T12:00:00Z,-34.8825235,123.75,1.4655762
2050-01-01T12:00:00Z,-34.8825235,126.5625,1.4281006
2050-01-01T12:00:00Z,-34.8825235,129.375,1.3310242
2050-01-01T12:00:00Z,-34.8825235,132.1875,1.2764282
2050-01-01T12:00:00Z,-34.8825235,135.0,1.3505249
2050-01-01T12:00:00Z,-34.8825235,137.8125,1.9439697
2050-01-01T12:00:00Z,-34.8825235,140.625,2.1461487
2050-01-01T12:00:00Z,-34.8825235,143.4375,2.0758362
2050-01-01T12:00:00Z,-34.8825235,146.25,2.2687378
2050-01-01T12:00:00Z,-34.8825235,149.0625,2.4888306
2050-01-01T12:00:00Z,-34.8825235,151.875,2.3422546
2050-01-01T12:00:00Z,-34.8825235,154.6875,2.3094788
2050-01-01T12:00:00Z,-34.8825235,157.5,2.1010437
2050-01-01T12:00:00Z,-34.8825235,160.3125,1.9858398
2050-01-01T12:00:00Z,-34.8825235,163.125,2.0636597
2050-01-01T12:00:00Z,-34.8825235,165.9375,2.135376
2050-01-01T12:00:00Z,-34.8825235,168.75,2.2045288
2050-01-01T12:00:00Z,-34.8825235,171.5625,2.2364502
2050-01-01T12:00:00Z,-34.8825235,174.375,2.1421204
2050-01-01T12:00:00Z,-34.8825235,177.1875,2.0499878
2050-01-01T12:00:00Z,-34.8825235,180.0,1.9396057
2050-01-01T12:00:00Z,-32.09194639,90.0,1.6621704
2050-01-01T12:00:00Z,-32.09194639,92.8125,1.6209412
2050-01-01T12:00:00Z,-32.09194639,95.625,1.5449219
2050-01-01T12:00:00Z,-32.09194639,98.4375,1.4802856
2050-01-01T12:00:00Z,-32.09194639,101.25,1.3468933
2050-01-01T12:00:00Z,-32.09194639,104.0625,1.2006226
2050-01-01T12:00:00Z,-32.09194639,106.875,1.1306152
2050-01-01T12:00:00Z,-32.09194639,109.6875,1.2473145
2050-01-01T12:00:00Z,-32.09194639,112.5,1.5510559
2050-01-01T12:00:00Z,-32.09194639,115.3125,1.6835938
2050-01-01T12:00:00Z,-32.09194639,118.125,2.4226685
2050-01-01T12:00:00Z,-32.09194639,120.9375,2.3285217
2050-01-01T12:00:00Z,-32.09194639,123.75,2.221344
2050-01-01T12:00:00Z,-32.09194639,126.5625,2.038147
2050-01-01T12:00:00Z,-32.09194639,129.375,1.4283142
2050-01-01T12:00:00Z,-32.09194639,132.1875,1.4512329
2050-01-01T12:00:00Z,-32.09194639,135.0,2.1161194
2050-01-01T12:00:00Z,-32.09194639,137.8125,2.3770752
2050-01-01T12:00:00Z,-32.09194639,140.625,2.5009155
2050-01-01T12:00:00Z,-32.09194639,143.4375,2.5727844
2050-01-01T12:00:00Z,-32.09194639,146.25,2.6349487
2050-01-01T12:00:00Z,-32.09194639,149.0625,2.79599
2050-01-01T12:00:00Z,-32.09194639,151.875,2.5758667
2050-01-01T12:00:00Z,-32.09194639,154.6875,2.0466309
2050-01-01T12:00:00Z,-32.09194639,157.5,1.9544983
2050-01-01T12:00:00Z,-32.09194639,160.3125,1.9316711
2050-01-01T12:00:00Z,-32.09194639,163.125,1.9415283
2050-01-01T12:00:00Z,-32.09194639,165.9375,1.960144
2050-01-01T12:00:00Z,-32.09194639,168.75,1.9991455
2050-01-01T12:00:00Z,-32.09194639,171.5625,1.9951172
2050-01-01T12:00:00Z,-32.09194639,174.375,1.9421082
2050-01-01T12:00:00Z,-32.09194639,177.1875,1.9967957
2050-01-01T12:00:00Z,-32.09194639,180.0,1.9564209
2050-01-01T12:00:00Z,-29.30136213,90.0,1.3890381
2050-01-01T12:00:00Z,-29.30136213,92.8125,1.3255615
2050-01-01T12:00:00Z,-29.30136213,95.625,1.2159119
2050-01-01T12:00:00Z,-29.30136213,98.4375,1.1638489
2050-01-01T12:00:00Z,-29.30136213,101.25,1.1279602
2050-01-01T12:00:00Z,-29.30136213,104.0625,1.2114868
2050-01-01T12:00:00Z,-29.30136213,106.875,1.3378601
2050-01-01T12:00:00Z,-29.30136213,109.6875,1.5010071
2050-01-01T12:00:00Z,-29.30136213,112.5,1.7556152
2050-01-01T12:00:00Z,-29.30136213,115.3125,2.677887
2050-01-01T12:00:00Z,-29.30136213,118.125,2.7504883
2050-01-01T12:00:00Z,-29.30136213,120.9375,2.5076294
2050-01-01T12:00:00Z,-29.30136213,123.75,2.3634949
2050-01-01T12:00:00Z,-29.30136213,126.5625,2.3147278
2050-01-01T12:00:00Z,-29.30136213,129.375,2.203308
2050-01-01T12:00:00Z,-29.30136213,132.1875,2.352478
2050-01-01T12:00:00Z,-29.30136213,135.0,2.5168152
2050-01-01T12:00:00Z,-29.30136213,137.8125,2.7597656
2050-01-01T12:00:00Z,-29.30136213,140.625,2.8022156
