time,latitude,longitude,tasmax_jja
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-48.83524347,90.0,1.7198181
2050-01-01T12:00:00Z,-48.83524347,92.8125,1.6611633
2050-01-01T12:00:00Z,-48.83524347,95.625,1.6614685
2050-01-01T12:00:00Z,-48.83524347,98.4375,1.6941528
2050-01-01T12:00:00Z,-48.83524347,101.25,1.6939087
2050-01-01T12:00:00Z,-48.83524347,104.0625,1.6134033
2050-01-01T12:00:00Z,-48.83524347,106.875,1.5562439
2050-01-01T12:00:00Z,-48.83524347,109.6875,1.4977112
2050-01-01T12:00:00Z,-48.83524347,112.5,1.3995361
2050-01-01T12:00:00Z,-48.83524347,115.3125,1.2935181
2050-01-01T12:00:00Z,-48.83524347,118.125,1.1899719
2050-01-01T12:00:00Z,-48.83524347,120.9375,1.1086121
2050-01-01T12:00:00Z,-48.83524347,123.75,1.033905
2050-01-01T12:00:00Z,-48.83524347,126.5625,0.99472046
2050-01-01T12:00:00Z,-48.83524347,129.375,1.0054626
2050-01-01T12:00:00Z,-48.83524347,132.1875,1.0079651
2050-01-01T12:00:00Z,-48.83524347,135.0,1.009613
2050-01-01T12:00:00Z,-48.83524347,137.8125,1.0093079
2050-01-01T12:00:00Z,-48.83524347,140.625,1.0009766
2050-01-01T12:00:00Z,-48.83524347,143.4375,1.0018616
2050-01-01T12:00:00Z,-48.83524347,146.25,1.039978
2050-01-01T12:00:00Z,-48.83524347,149.0625,1.0908203
2050-01-01T12:00:00Z,-48.83524347,151.875,1.1356812
2050-01-01T12:00:00Z,-48.83524347,154.6875,1.1867676
2050-01-01T12:00:00Z,-48.83524347,157.5,1.2406311
2050-01-01T12:00:00Z,-48.83524347,160.3125,1.2404785
2050-01-01T12:00:00Z,-48.83524347,163.125,1.2304382
2050-01-01T12:00:00Z,-48.83524347,165.9375,1.2615662
2050-01-01T12:00:00Z,-48.83524347,168.75,1.3691101
2050-01-01T12:00:00Z,-48.83524347,171.5625,1.4358826
2050-01-01T12:00:00Z,-48.83524347,174.375,1.3916321
2050-01-01T12:00:00Z,-48.83524347,177.1875,1.324646
2050-01-01T12:00:00Z,-48.83524347,180.0,1.2760925
2050-01-01T12:00:00Z,-46.04472914,90.0,1.6609802
2050-01-01T12:00:00Z,-46.04472914,92.8125,1.5899048
2050-01-01T12:00:00Z,-46.04472914,95.625,1.5378723
2050-01-01T12:00:00Z,-46.04472914,98.4375,1.5042114
2050-01-01T12:00:00Z,-46.04472914,101.25,1.4186401
2050-01-01T12:00:00Z,-46.04472914,104.0625,1.3062134
2050-01-01T12:00:00Z,-46.04472914,106.875,1.2215271
2050-01-01T12:00:00Z,-46.04472914,109.6875,1.1536865
2050-01-01T12:00:00Z,-46.04472914,112.5,1.0868225
2050-01-01T12:00:00Z,-46.04472914,115.3125,1.0574646
2050-01-01T12:00:00Z,-46.04472914,118.125,1.0409851
2050-01-01T12:00:00Z,-46.04472914,120.9375,1.0197449
2050-01-01T12:00:00Z,-46.04472914,123.75,1.0018005
2050-01-01T12:00:00Z,-46.04472914,126.5625,0.9998779
2050-01-01T12:00:00Z,-46.04472914,129.375,1.008667
2050-01-01T12:00:00Z,-46.04472914,132.1875,1.0046692
2050-01-01T12:00:00Z,-46.04472914,135.0,0.99261475
2050-01-01T12:00:00Z,-46.04472914,137.8125,0.99645996
2050-01-01T12:00:00Z,-46.04472914,140.625,1.0210571
2050-01-01T12:00:00Z,-46.04472914,143.4375,1.1105652
2050-01-01T12:00:00Z,-46.04472914,146.25,1.2151489
2050-01-01T12:00:00Z,-46.04472914,149.0625,1.3356018
2050-01-01T12:00:00Z,-46.04472914,151.875,1.4090576
2050-01-01T12:00:00Z,-46.04472914,154.6875,1.4095154
2050-01-01T12:00:00Z,-46.04472914,157.5,1.3709412
2050-01-01T12:00:00Z,-46.04472914,160.3125,1.3533936
2050-01-01T12:00:00Z,-46.04472914,163.125,1.3915405
2050-01-01T12:00:00Z,-46.04472914,165.9375,1.5173035
2050-01-01T12:00:00Z,-46.04472914,168.75,1.6663818
2050-01-01T12:00:00Z,-46.04472914,171.5625,1.5384521
2050-01-01T12:00:00Z,-46.04472914,174.375,1.5013428
2050-01-01T12:00:00Z,-46.04472914,177.1875,1.4110413
2050-01-01T12:00:00Z,-46.04472914,180.0,1.3799133
2050-01-01T12:00:00Z,-43.25419717,90.0,1.3997803
2050-01-01T12:00:00Z,-43.25419717,92.8125,1.2853394
2050-01-01T12:00:00Z,-43.25419717,95.625,1.20224
2050-01-01T12:00:00Z,-43.25419717,98.4375,1.1294556
2050-01-01T12:00:00Z,-43.25419717,101.25,1.0849304
2050-01-01T12:00:00Z,-43.25419717,104.0625,1.0487671
2050-01-01T12:00:00Z,-43.25419717,106.875,1.0489197
2050-01-01T12:00:00Z,-43.25419717,109.6875,1.068512
