REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2019/07/16 11:00:00,1177.43,90.01,TRADE
TAS1,2019/07/16 11:30:00,1179.01,90.65,TRADE
TAS1,2019/07/16 12:00:00,1170.37,90.18,TRADE
TAS1,2019/07/16 12:30:00,1155.72,90.88,TRADE
TAS1,2019/07/16 13:00:00,1146.77,89.94,TRADE
TAS1,2019/07/16 13:30:00,1134.61,87.28,TRADE
TAS1,2019/07/16 14:00:00,1137.23,91.92,TRADE
TAS1,2019/07/16 14:30:00,1154.85,92.32,TRADE
TAS1,2019/07/16 15:00:00,1154.24,89.75,TRADE
TAS1,2019/07/16 15:30:00,1165.19,90.89,TRADE
TAS1,2019/07/16 16:00:00,1174.17,90.38,TRADE
TAS1,2019/07/16 16:30:00,1197.49,93.95,TRADE
TAS1,2019/07/16 17:00:00,1263.55,83.40,TRADE
TAS1,2019/07/16 17:30:00,1318.48,100.62,TRADE
TAS1,2019/07/16 18:00:00,1363.26,177.51,TRADE
TAS1,2019/07/16 18:30:00,1375.26,58.12,TRADE
TAS1,2019/07/16 19:00:00,1365.12,32.01,TRADE
TAS1,2019/07/16 19:30:00,1348.22,81.96,TRADE
TAS1,2019/07/16 20:00:00,1325.91,50.34,TRADE
TAS1,2019/07/16 20:30:00,1305.05,23.23,TRADE
TAS1,2019/07/16 21:00:00,1276.27,91.16,TRADE
TAS1,2019/07/16 21:30:00,1248.18,101.18,TRADE
TAS1,2019/07/16 22:00:00,1216.04,47.22,TRADE
TAS1,2019/07/16 22:30:00,1183.48,47.69,TRADE
TAS1,2019/07/16 23:00:00,1144.17,47.67,TRADE
TAS1,2019/07/16 23:30:00,1101.79,40.75,TRADE
TAS1,2019/07/17 00:00:00,1074.04,44.54,TRADE
