REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2019/07/16 16:00:00,5912.29,100.85,TRADE
VIC1,2019/07/16 16:30:00,6110.75,138.56,TRADE
VIC1,2019/07/16 17:00:00,6322.43,102.70,TRADE
VIC1,2019/07/16 17:30:00,6529.76,121.40,TRADE
VIC1,2019/07/16 18:00:00,6863.41,246.22,TRADE
VIC1,2019/07/16 18:30:00,6874.1,290,TRADE
VIC1,2019/07/16 19:00:00,6755.1,284.76,TRADE
VIC1,2019/07/16 19:30:00,6593.65,146.15,TRADE
VIC1,2019/07/16 20:00:00,6454.77,124.28,TRADE
VIC1,2019/07/16 20:30:00,6322.15,159.72,TRADE
VIC1,2019/07/16 21:00:00,6202.5,103.84,TRADE
VIC1,2019/07/16 21:30:00,6014.73,114.18,TRADE
VIC1,2019/07/16 22:00:00,5763.1,96.31,TRADE
VIC1,2019/07/16 22:30:00,5452.74,102.96,TRADE
VIC1,2019/07/16 23:00:00,5229.56,95.08,TRADE
VIC1,2019/07/16 23:30:00,5351.99,102.13,TRADE
VIC1,2019/07/17 00:00:00,5279.37,96.55,TRADE
