REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2019/07/15 11:00:00,5577.68,37.03,TRADE
QLD1,2019/07/15 11:30:00,5404.97,27.79,TRADE
QLD1,2019/07/15 12:00:00,5316.59,45.15,TRADE
QLD1,2019/07/15 12:30:00,5235.48,43.93,TRADE
QLD1,2019/07/15 13:00:00,5227.88,41.96,TRADE
QLD1,2019/07/15 13:30:00,5246.78,44.85,TRADE
QLD1,2019/07/15 14:00:00,5321.37,45.62,TRADE
QLD1,2019/07/15 14:30:00,5446.59,47.37,TRADE
QLD1,2019/07/15 15:00:00,5584.19,45.45,TRADE
QLD1,2019/07/15 15:30:00,5781.33,49.43,TRADE
QLD1,2019/07/15 16:00:00,6115.05,52.12,TRADE
QLD1,2019/07/15 16:30:00,6434.36,57.08,TRADE
QLD1,2019/07/15 17:00:00,6877.64,64.65,TRADE
QLD1,2019/07/15 17:30:00,7317.59,89.06,TRADE
QLD1,2019/07/15 18:00:00,7720.65,183.57,TRADE
QLD1,2019/07/15 18:30:00,7861.63,145.20,TRADE
QLD1,2019/07/15 19:00:00,7884.64,106.95,TRADE
QLD1,2019/07/15 19:30:00,7754.09,84.74,TRADE
QLD1,2019/07/15 20:00:00,7672.75,88.71,TRADE
QLD1,2019/07/15 20:30:00,7609.38,91.54,TRADE
QLD1,2019/07/15 21:00:00,7373.27,82.94,TRADE
QLD1,2019/07/15 21:30:00,7189.46,97.33,TRADE
QLD1,2019/07/15 22:00:00,6966.88,79.38,TRADE
QLD1,2019/07/15 22:30:00,6755.39,87.48,TRADE
QLD1,2019/07/15 23:00:00,6546.49,81.56,TRADE
QLD1,2019/07/15 23:30:00,6277.57,79.22,TRADE
QLD1,2019/07/16 00:00:00,5975.49,71.86,TRADE
QLD1,2019/07/16 00:30:00,5768.96,69.82,TRADE
QLD1,2019/07/16 01:00:00,5577.87,65.24,TRADE
QLD1,2019/07/16 01:30:00,5437.37,61.22,TRADE
QLD1,2019/07/16 02:00:00,5341.32,65.20,TRADE
QLD1,2019/07/16 02:30:00,5318.5,62.63,TRADE
QLD1,2019/07/16 03:00:00,5268.38,57.67,TRADE
QLD1,2019/07/16 03:30:00,5268.87,55.71,TRADE
QLD1,2019/07/16 04:00:00,5278.04,56.65,TRADE
QLD1,2019/07/16 04:30:00,5363.89,55.97,TRADE
QLD1,2019/07/16 05:00:00,5514.92,64.73,TRADE
QLD1,2019/07/16 05:30:00,5822.55,70.20,TRADE
QLD1,2019/07/16 06:00:00,6197.57,82.02,TRADE
QLD1,2019/07/16 06:30:00,6721.03,93.16,TRADE
QLD1,2019/07/16 07:00:00,7230.77,200.37,TRADE
QLD1,2019/07/16 07:30:00,7527.54,134.42,TRADE
QLD1,2019/07/16 08:00:00,7403.64,135.95,TRADE
QLD1,2019/07/16 08:30:00,6975.1,97.24,TRADE
QLD1,2019/07/16 09:00:00,6509.42,71.20,TRADE
QLD1,2019/07/16 09:30:00,6180.44,74.74,TRADE
QLD1,2019/07/16 10:00:00,5861.06,74.65,TRADE
QLD1,2019/07/16 10:30:00,5622.2,72.91,TRADE
QLD1,2019/07/16 11:00:00,5438.02,60.08,TRADE
QLD1,2019/07/16 11:30:00,5351.49,51.31,TRADE
QLD1,2019/07/16 12:00:00,5258.83,52.27,TRADE
QLD1,2019/07/16 12:30:00,5225.57,52.72,TRADE
QLD1,2019/07/16 13:00:00,5138.7,52.49,TRADE
QLD1,2019/07/16 13:30:00,5225.39,53.45,TRADE
QLD1,2019/07/16 14:00:00,5289.87,52.01,TRADE
QLD1,2019/07/16 14:30:00,5434.14,53.30,TRADE
QLD1,2019/07/16 15:00:00,5618.07,55.37,TRADE
QLD1,2019/07/16 15:30:00,5768.87,54.13,TRADE
QLD1,2019/07/16 16:00:00,6040.13,54.69,TRADE
QLD1,2019/07/16 16:30:00,6358.12,55.25,TRADE
QLD1,2019/07/16 17:00:00,6772.51,75.95,TRADE
QLD1,2019/07/16 17:30:00,7154.49,99.78,TRADE
QLD1,2019/07/16 18:00:00,7536.5,213.10,TRADE
QLD1,2019/07/16 18:30:00,7673.5,256.47,TRADE
QLD1,2019/07/16 19:00:00,7753.14,263.22,TRADE
QLD1,2019/07/16 19:30:00,7648.37,140.07,TRADE
QLD1,2019/07/16 20:00:00,7610.5,125.15,TRADE
QLD1,2019/07/16 20:30:00,7496.3,139.84,TRADE
QLD1,2019/07/16 21:00:00,7272.98,87.12,TRADE
QLD1,2019/07/16 21:30:00,7126,98.50,TRADE
QLD1,2019/07/16 22:00:00,6877.49,79.89,TRADE
QLD1,2019/07/16 22:30:00,6701.48,92.08,TRADE
QLD1,2019/07/16 23:00:00,6515.87,85.12,TRADE
QLD1,2019/07/16 23:30:00,6242.19,92.14,TRADE
QLD1,2019/07/17 00:00:00,5985.34,82.77,TRADE
