REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2019/07/16 17:00:00,1641.2,103.33,TRADE
SA1,2019/07/16 17:30:00,1736.91,122.47,TRADE
SA1,2019/07/16 18:00:00,1830.53,248.86,TRADE
SA1,2019/07/16 18:30:00,1953.28,299.17,TRADE
SA1,2019/07/16 19:00:00,1965.34,294.32,TRADE
SA1,2019/07/16 19:30:00,1954.11,152.11,TRADE
SA1,2019/07/16 20:00:00,1902.08,130.09,TRADE
SA1,2019/07/16 20:30:00,1869.56,163.54,TRADE
SA1,2019/07/16 21:00:00,1819.67,106.79,TRADE
SA1,2019/07/16 21:30:00,1758.32,118.48,TRADE
SA1,2019/07/16 22:00:00,1672.09,101.33,TRADE
SA1,2019/07/16 22:30:00,1588.18,105.66,TRADE
SA1,2019/07/16 23:00:00,1511.48,99.34,TRADE
SA1,2019/07/16 23:30:00,1414.35,101.97,TRADE
SA1,2019/07/17 00:00:00,1573.36,98.33,TRADE
