REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/07/10 04:00:00,6938.62,50.72,TRADE
NSW1,2019/07/10 04:30:00,6978.58,55.15,TRADE
NSW1,2019/07/10 05:00:00,7134.53,52.87,TRADE
NSW1,2019/07/10 05:30:00,7423.54,64.92,TRADE
NSW1,2019/07/10 06:00:00,7825.12,102.15,TRADE
NSW1,2019/07/10 06:30:00,8571.29,113.60,TRADE
NSW1,2019/07/10 07:00:00,9261.49,114.70,TRADE
NSW1,2019/07/10 07:30:00,9678.23,138.55,TRADE
NSW1,2019/07/10 08:00:00,10054.94,107.96,TRADE
NSW1,2019/07/10 08:30:00,10055.83,101.46,TRADE
NSW1,2019/07/10 09:00:00,9782.44,85.31,TRADE
NSW1,2019/07/10 09:30:00,9486.03,74.57,TRADE
NSW1,2019/07/10 10:00:00,9149.33,71.94,TRADE
NSW1,2019/07/10 10:30:00,8922.5,79.52,TRADE
NSW1,2019/07/10 11:00:00,8632.6,72.23,TRADE
NSW1,2019/07/10 11:30:00,8390.88,69.35,TRADE
NSW1,2019/07/10 12:00:00,8239.88,65.94,TRADE
NSW1,2019/07/10 12:30:00,8097.58,70.23,TRADE
NSW1,2019/07/10 13:00:00,8085.4,73.62,TRADE
NSW1,2019/07/10 13:30:00,8063.58,72.28,TRADE
NSW1,2019/07/10 14:00:00,8082.73,74.85,TRADE
NSW1,2019/07/10 14:30:00,8106.27,68.32,TRADE
NSW1,2019/07/10 15:00:00,8222.38,74.93,TRADE
NSW1,2019/07/10 15:30:00,8336.4,74.19,TRADE
NSW1,2019/07/10 16:00:00,8558.1,77.52,TRADE
NSW1,2019/07/10 16:30:00,8894.15,86.24,TRADE
NSW1,2019/07/10 17:00:00,9507.97,96.87,TRADE
NSW1,2019/07/10 17:30:00,10154.99,140.40,TRADE
NSW1,2019/07/10 18:00:00,10853.88,228.30,TRADE
NSW1,2019/07/10 18:30:00,11001.19,110.43,TRADE
NSW1,2019/07/10 19:00:00,10952.36,104.73,TRADE
NSW1,2019/07/10 19:30:00,10753.14,95.35,TRADE
NSW1,2019/07/10 20:00:00,10628.71,108.57,TRADE
NSW1,2019/07/10 20:30:00,10408.41,110.56,TRADE
NSW1,2019/07/10 21:00:00,10172.77,105.47,TRADE
NSW1,2019/07/10 21:30:00,10035.61,103.50,TRADE
NSW1,2019/07/10 22:00:00,9718.79,87.78,TRADE
NSW1,2019/07/10 22:30:00,9601.7,97.91,TRADE
NSW1,2019/07/10 23:00:00,9269.8,87.61,TRADE
NSW1,2019/07/10 23:30:00,8975.28,92.03,TRADE
NSW1,2019/07/11 00:00:00,8780.54,80.64,TRADE
NSW1,2019/07/11 00:30:00,8538.47,76.74,TRADE
NSW1,2019/07/11 01:00:00,8320.49,70.08,TRADE
NSW1,2019/07/11 01:30:00,8024.19,56.62,TRADE
NSW1,2019/07/11 02:00:00,7792.1,48.48,TRADE
NSW1,2019/07/11 02:30:00,7477.32,54.90,TRADE
NSW1,2019/07/11 03:00:00,7225.88,38.75,TRADE
NSW1,2019/07/11 03:30:00,7042.95,43.09,TRADE
NSW1,2019/07/11 04:00:00,6906.95,36.75,TRADE
NSW1,2019/07/11 04:30:00,6966.56,50.21,TRADE
NSW1,2019/07/11 05:00:00,7046.23,50.68,TRADE
NSW1,2019/07/11 05:30:00,7408.39,59.62,TRADE
NSW1,2019/07/11 06:00:00,7746.29,48.07,TRADE
NSW1,2019/07/11 06:30:00,8431.7,62.61,TRADE
NSW1,2019/07/11 07:00:00,9058.55,92.26,TRADE
NSW1,2019/07/11 07:30:00,9414.68,90.57,TRADE
NSW1,2019/07/11 08:00:00,9712.42,99.01,TRADE
NSW1,2019/07/11 08:30:00,9703.01,89.25,TRADE
NSW1,2019/07/11 09:00:00,9420.35,66.89,TRADE
NSW1,2019/07/11 09:30:00,9233.33,62.71,TRADE
NSW1,2019/07/11 10:00:00,8875.98,57.55,TRADE
NSW1,2019/07/11 10:30:00,8620.43,55.06,TRADE
NSW1,2019/07/11 11:00:00,8461.07,55.64,TRADE
NSW1,2019/07/11 11:30:00,8219.28,51.82,TRADE
NSW1,2019/07/11 12:00:00,8138.13,54.91,TRADE
NSW1,2019/07/11 12:30:00,8027.58,48.72,TRADE
NSW1,2019/07/11 13:00:00,7974.8,55.61,TRADE
NSW1,2019/07/11 13:30:00,7971.71,51.91,TRADE
NSW1,2019/07/11 14:00:00,8004.98,54.48,TRADE
NSW1,2019/07/11 14:30:00,8029.09,54.22,TRADE
NSW1,2019/07/11 15:00:00,8095.83,58.26,TRADE
NSW1,2019/07/11 15:30:00,8264.6,59.41,TRADE
NSW1,2019/07/11 16:00:00,8480.6,57.37,TRADE
NSW1,2019/07/11 16:30:00,8816.37,64.04,TRADE
NSW1,2019/07/11 17:00:00,9254.83,84.37,TRADE
NSW1,2019/07/11 17:30:00,9856.09,107.29,TRADE
NSW1,2019/07/11 18:00:00,10499.23,108.01,TRADE
NSW1,2019/07/11 18:30:00,10593.28,99.87,TRADE
NSW1,2019/07/11 19:00:00,10562.93,93.44,TRADE
NSW1,2019/07/11 19:30:00,10411.95,90.49,TRADE
NSW1,2019/07/11 20:00:00,10251.18,96.39,TRADE
NSW1,2019/07/11 20:30:00,10095.11,97.95,TRADE
NSW1,2019/07/11 21:00:00,9922.37,95.30,TRADE
NSW1,2019/07/11 21:30:00,9663.46,85,TRADE
NSW1,2019/07/11 22:00:00,9414.29,74.66,TRADE
NSW1,2019/07/11 22:30:00,9266.07,74.83,TRADE
NSW1,2019/07/11 23:00:00,8970.28,74.40,TRADE
NSW1,2019/07/11 23:30:00,8752.84,67.79,TRADE
NSW1,2019/07/12 00:00:00,8590.14,64.02,TRADE
NSW1,2019/07/12 00:30:00,8396.72,66.88,TRADE
NSW1,2019/07/12 01:00:00,8139.84,61.40,TRADE
NSW1,2019/07/12 01:30:00,7895.29,59.22,TRADE
NSW1,2019/07/12 02:00:00,7630.76,55.80,TRADE
NSW1,2019/07/12 02:30:00,7269.17,53.02,TRADE
NSW1,2019/07/12 03:00:00,7062.24,56.79,TRADE
NSW1,2019/07/12 03:30:00,6860.73,54.93,TRADE
NSW1,2019/07/12 04:00:00,6814.9,63.33,TRADE
NSW1,2019/07/12 04:30:00,6811.88,57.42,TRADE
NSW1,2019/07/12 05:00:00,6934.1,48.97,TRADE
NSW1,2019/07/12 05:30:00,7236.75,61.12,TRADE
NSW1,2019/07/12 06:00:00,7616.6,66.41,TRADE
NSW1,2019/07/12 06:30:00,8296.61,72.86,TRADE
NSW1,2019/07/12 07:00:00,8864.85,90.53,TRADE
NSW1,2019/07/12 07:30:00,9207.98,96.09,TRADE
NSW1,2019/07/12 08:00:00,9485.35,105.38,TRADE
NSW1,2019/07/12 08:30:00,9532.88,102.37,TRADE
NSW1,2019/07/12 09:00:00,9340.24,78.79,TRADE
NSW1,2019/07/12 09:30:00,9137.79,59.96,TRADE
NSW1,2019/07/12 10:00:00,8918.6,63.78,TRADE
NSW1,2019/07/12 10:30:00,8741.18,58.84,TRADE
NSW1,2019/07/12 11:00:00,8501.58,58.34,TRADE
NSW1,2019/07/12 11:30:00,8391.06,58.03,TRADE
NSW1,2019/07/12 12:00:00,8204.47,53.39,TRADE
NSW1,2019/07/12 12:30:00,8094.79,58.62,TRADE
NSW1,2019/07/12 13:00:00,7981.74,58.02,TRADE
NSW1,2019/07/12 13:30:00,8018.39,58.72,TRADE
NSW1,2019/07/12 14:00:00,8007.19,57.63,TRADE
NSW1,2019/07/12 14:30:00,8061.74,56.78,TRADE
NSW1,2019/07/12 15:00:00,8130.09,58.34,TRADE
NSW1,2019/07/12 15:30:00,8263.09,61.76,TRADE
NSW1,2019/07/12 16:00:00,8450.11,59.85,TRADE
NSW1,2019/07/12 16:30:00,8748.19,66.81,TRADE
NSW1,2019/07/12 17:00:00,9123.49,75.86,TRADE
NSW1,2019/07/12 17:30:00,9539.39,77.73,TRADE
NSW1,2019/07/12 18:00:00,9984.61,139.67,TRADE
NSW1,2019/07/12 18:30:00,9990.61,78.07,TRADE
NSW1,2019/07/12 19:00:00,9892.45,81.54,TRADE
NSW1,2019/07/12 19:30:00,9743.18,87.26,TRADE
NSW1,2019/07/12 20:00:00,9567.67,96.96,TRADE
NSW1,2019/07/12 20:30:00,9421.12,94.27,TRADE
NSW1,2019/07/12 21:00:00,9321.05,124.74,TRADE
NSW1,2019/07/12 21:30:00,9134.81,90.61,TRADE
NSW1,2019/07/12 22:00:00,8981.89,78.43,TRADE
NSW1,2019/07/12 22:30:00,8944.75,86.72,TRADE
NSW1,2019/07/12 23:00:00,8698.51,78.08,TRADE
NSW1,2019/07/12 23:30:00,8544.16,93.61,TRADE
NSW1,2019/07/13 00:00:00,8441.12,93.32,TRADE
NSW1,2019/07/13 00:30:00,8226.77,71.61,TRADE
NSW1,2019/07/13 01:00:00,8003.91,69.40,TRADE
NSW1,2019/07/13 01:30:00,7714.52,59.67,TRADE
NSW1,2019/07/13 02:00:00,7501.85,42.82,TRADE
NSW1,2019/07/13 02:30:00,7126.11,50.80,TRADE
NSW1,2019/07/13 03:00:00,6877,40.68,TRADE
NSW1,2019/07/13 03:30:00,6678.65,50.54,TRADE
NSW1,2019/07/13 04:00:00,6510.54,47.58,TRADE
NSW1,2019/07/13 04:30:00,6489.52,47.46,TRADE
NSW1,2019/07/13 05:00:00,6567.18,44.29,TRADE
NSW1,2019/07/13 05:30:00,6685.3,48.79,TRADE
NSW1,2019/07/13 06:00:00,6854.6,70.20,TRADE
NSW1,2019/07/13 06:30:00,7235.62,62.14,TRADE
NSW1,2019/07/13 07:00:00,7583.75,77.62,TRADE
NSW1,2019/07/13 07:30:00,7887.65,82.46,TRADE
NSW1,2019/07/13 08:00:00,8307.32,96.94,TRADE
NSW1,2019/07/13 08:30:00,8627.39,110.21,TRADE
NSW1,2019/07/13 09:00:00,8623.46,99.14,TRADE
NSW1,2019/07/13 09:30:00,8606.39,92.42,TRADE
NSW1,2019/07/13 10:00:00,8441.34,63.98,TRADE
NSW1,2019/07/13 10:30:00,8258.88,55.07,TRADE
NSW1,2019/07/13 11:00:00,8022.72,31.62,TRADE
NSW1,2019/07/13 11:30:00,7844.96,41.46,TRADE
NSW1,2019/07/13 12:00:00,7716.69,34.79,TRADE
NSW1,2019/07/13 12:30:00,7659.8,56.48,TRADE
NSW1,2019/07/13 13:00:00,7571.18,46.73,TRADE
NSW1,2019/07/13 13:30:00,7498.24,46.99,TRADE
NSW1,2019/07/13 14:00:00,7486.84,32.83,TRADE
NSW1,2019/07/13 14:30:00,7554.82,38.38,TRADE
NSW1,2019/07/13 15:00:00,7655.75,37.52,TRADE
NSW1,2019/07/13 15:30:00,7811.56,35.14,TRADE
NSW1,2019/07/13 16:00:00,8171.82,53.54,TRADE
NSW1,2019/07/13 16:30:00,8530.14,65.17,TRADE
NSW1,2019/07/13 17:00:00,9114.64,82.74,TRADE
NSW1,2019/07/13 17:30:00,9691.27,97.76,TRADE
NSW1,2019/07/13 18:00:00,10270.77,137.30,TRADE
NSW1,2019/07/13 18:30:00,10273,98,TRADE
NSW1,2019/07/13 19:00:00,10205.58,89.30,TRADE
NSW1,2019/07/13 19:30:00,10053.47,84.06,TRADE
NSW1,2019/07/13 20:00:00,9875.91,94.92,TRADE
NSW1,2019/07/13 20:30:00,9803.21,99.44,TRADE
NSW1,2019/07/13 21:00:00,9626.82,82.10,TRADE
NSW1,2019/07/13 21:30:00,9443.55,90.27,TRADE
NSW1,2019/07/13 22:00:00,9310.06,87.63,TRADE
NSW1,2019/07/13 22:30:00,9272.93,83.58,TRADE
NSW1,2019/07/13 23:00:00,9045.28,81.22,TRADE
NSW1,2019/07/13 23:30:00,8830.89,86.07,TRADE
NSW1,2019/07/14 00:00:00,8592.8,75.52,TRADE
NSW1,2019/07/14 00:30:00,8286.57,70.88,TRADE
NSW1,2019/07/14 01:00:00,7985.19,62.24,TRADE
NSW1,2019/07/14 01:30:00,7734.15,58.92,TRADE
NSW1,2019/07/14 02:00:00,7468.17,57.15,TRADE
NSW1,2019/07/14 02:30:00,7207.03,55.20,TRADE
NSW1,2019/07/14 03:00:00,6997.43,52.73,TRADE
NSW1,2019/07/14 03:30:00,6881.27,47.62,TRADE
NSW1,2019/07/14 04:00:00,6806.23,48.79,TRADE
NSW1,2019/07/14 04:30:00,6747.53,45.91,TRADE
NSW1,2019/07/14 05:00:00,6738.37,42.69,TRADE
NSW1,2019/07/14 05:30:00,6886.25,49.64,TRADE
NSW1,2019/07/14 06:00:00,6991.42,49.41,TRADE
NSW1,2019/07/14 06:30:00,7286.62,57.14,TRADE
NSW1,2019/07/14 07:00:00,7599.9,63.72,TRADE
NSW1,2019/07/14 07:30:00,8012.5,79.15,TRADE
NSW1,2019/07/14 08:00:00,8416.49,94.65,TRADE
NSW1,2019/07/14 08:30:00,8699.73,102.28,TRADE
NSW1,2019/07/14 09:00:00,8751.53,95.02,TRADE
NSW1,2019/07/14 09:30:00,8778.3,82.63,TRADE
NSW1,2019/07/14 10:00:00,8597.11,64.13,TRADE
NSW1,2019/07/14 10:30:00,8362.81,54.78,TRADE
NSW1,2019/07/14 11:00:00,8087.47,49.10,TRADE
NSW1,2019/07/14 11:30:00,7863.96,47.61,TRADE
NSW1,2019/07/14 12:00:00,7757.58,55.68,TRADE
NSW1,2019/07/14 12:30:00,7597.25,38.93,TRADE
NSW1,2019/07/14 13:00:00,7535.33,29.62,TRADE
NSW1,2019/07/14 13:30:00,7465.6,49.54,TRADE
NSW1,2019/07/14 14:00:00,7496.8,46.79,TRADE
NSW1,2019/07/14 14:30:00,7538.23,39.17,TRADE
NSW1,2019/07/14 15:00:00,7746.06,46.32,TRADE
NSW1,2019/07/14 15:30:00,7967.23,44.17,TRADE
NSW1,2019/07/14 16:00:00,8377.68,57.06,TRADE
NSW1,2019/07/14 16:30:00,8812.11,68.47,TRADE
NSW1,2019/07/14 17:00:00,9367.48,89.56,TRADE
NSW1,2019/07/14 17:30:00,10006.39,78.96,TRADE
NSW1,2019/07/14 18:00:00,10667.39,107.18,TRADE
NSW1,2019/07/14 18:30:00,10870.4,103.43,TRADE
NSW1,2019/07/14 19:00:00,10791.83,101.44,TRADE
NSW1,2019/07/14 19:30:00,10631.63,85.79,TRADE
NSW1,2019/07/14 20:00:00,10429.89,90.27,TRADE
NSW1,2019/07/14 20:30:00,10280.06,90.82,TRADE
NSW1,2019/07/14 21:00:00,10002.36,87.39,TRADE
NSW1,2019/07/14 21:30:00,9732.94,85.07,TRADE
NSW1,2019/07/14 22:00:00,9429.49,79.24,TRADE
NSW1,2019/07/14 22:30:00,9140.46,71.53,TRADE
NSW1,2019/07/14 23:00:00,8750.32,65.54,TRADE
NSW1,2019/07/14 23:30:00,8551.6,66.83,TRADE
NSW1,2019/07/15 00:00:00,8244.62,60.92,TRADE
NSW1,2019/07/15 00:30:00,8052.36,56.28,TRADE
NSW1,2019/07/15 01:00:00,7765.36,34.05,TRADE
NSW1,2019/07/15 01:30:00,7586.87,35.11,TRADE
NSW1,2019/07/15 02:00:00,7311.07,35.37,TRADE
NSW1,2019/07/15 02:30:00,7062.79,46.39,TRADE
NSW1,2019/07/15 03:00:00,6890.94,41.65,TRADE
NSW1,2019/07/15 03:30:00,6782.77,28.56,TRADE
NSW1,2019/07/15 04:00:00,6690.88,19.85,TRADE
NSW1,2019/07/15 04:30:00,6784.3,32.78,TRADE
NSW1,2019/07/15 05:00:00,6907.28,40.22,TRADE
NSW1,2019/07/15 05:30:00,7288.77,53.13,TRADE
NSW1,2019/07/15 06:00:00,7686.54,66.87,TRADE
NSW1,2019/07/15 06:30:00,8449.46,96.75,TRADE
NSW1,2019/07/15 07:00:00,9092.5,144.26,TRADE
NSW1,2019/07/15 07:30:00,9565.86,97.38,TRADE
NSW1,2019/07/15 08:00:00,9936.81,132.82,TRADE
NSW1,2019/07/15 08:30:00,9981.56,138.80,TRADE
NSW1,2019/07/15 09:00:00,9798.25,85.99,TRADE
NSW1,2019/07/15 09:30:00,9557.93,49.67,TRADE
NSW1,2019/07/15 10:00:00,9273.42,48.70,TRADE
NSW1,2019/07/15 10:30:00,9068.25,42.77,TRADE
NSW1,2019/07/15 11:00:00,8902.73,40.66,TRADE
NSW1,2019/07/15 11:30:00,8623.32,31.24,TRADE
NSW1,2019/07/15 12:00:00,8466.4,49.53,TRADE
NSW1,2019/07/15 12:30:00,8292.43,48.33,TRADE
NSW1,2019/07/15 13:00:00,8189.76,46.08,TRADE
NSW1,2019/07/15 13:30:00,8131.86,48.92,TRADE
NSW1,2019/07/15 14:00:00,8133.48,48.99,TRADE
NSW1,2019/07/15 14:30:00,8107.3,49.74,TRADE
NSW1,2019/07/15 15:00:00,8154.31,48.37,TRADE
NSW1,2019/07/15 15:30:00,8336.56,51.29,TRADE
NSW1,2019/07/15 16:00:00,8611.98,52.19,TRADE
NSW1,2019/07/15 16:30:00,8965.22,55.87,TRADE
NSW1,2019/07/15 17:00:00,9497.09,65.79,TRADE
NSW1,2019/07/15 17:30:00,10199.53,90.44,TRADE
NSW1,2019/07/15 18:00:00,11043.11,185.69,TRADE
NSW1,2019/07/15 18:30:00,11156.52,148.73,TRADE
NSW1,2019/07/15 19:00:00,11150.91,109.38,TRADE
NSW1,2019/07/15 19:30:00,10971.07,88.51,TRADE
NSW1,2019/07/15 20:00:00,10727.91,94.70,TRADE
NSW1,2019/07/15 20:30:00,10578.34,96.13,TRADE
NSW1,2019/07/15 21:00:00,10369.1,89.90,TRADE
NSW1,2019/07/15 21:30:00,10180.16,100.09,TRADE
NSW1,2019/07/15 22:00:00,9775.61,82.74,TRADE
NSW1,2019/07/15 22:30:00,9558,95.52,TRADE
NSW1,2019/07/15 23:00:00,9177.99,86.81,TRADE
NSW1,2019/07/15 23:30:00,8954.32,82.21,TRADE
NSW1,2019/07/16 00:00:00,8795.36,73.98,TRADE
NSW1,2019/07/16 00:30:00,8600.05,69.43,TRADE
NSW1,2019/07/16 01:00:00,8450.31,64.59,TRADE
NSW1,2019/07/16 01:30:00,8181.13,60.82,TRADE
NSW1,2019/07/16 02:00:00,7926.53,63.13,TRADE
NSW1,2019/07/16 02:30:00,7592.85,60.08,TRADE
NSW1,2019/07/16 03:00:00,7405.37,54.95,TRADE
NSW1,2019/07/16 03:30:00,7228.06,52.31,TRADE
NSW1,2019/07/16 04:00:00,7150.46,54.18,TRADE
NSW1,2019/07/16 04:30:00,7130.34,52.61,TRADE
NSW1,2019/07/16 05:00:00,7302.72,62.04,TRADE
NSW1,2019/07/16 05:30:00,7691.2,67.02,TRADE
NSW1,2019/07/16 06:00:00,8108.4,76.95,TRADE
NSW1,2019/07/16 06:30:00,8875.72,90.45,TRADE
NSW1,2019/07/16 07:00:00,9562.4,197.89,TRADE
NSW1,2019/07/16 07:30:00,9988.07,122.33,TRADE
NSW1,2019/07/16 08:00:00,10264.06,130.68,TRADE
NSW1,2019/07/16 08:30:00,10256.16,92.76,TRADE
NSW1,2019/07/16 09:00:00,9968.42,71.12,TRADE
NSW1,2019/07/16 09:30:00,9698.41,78.91,TRADE
NSW1,2019/07/16 10:00:00,9355.25,77.94,TRADE
NSW1,2019/07/16 10:30:00,9052.18,79.72,TRADE
NSW1,2019/07/16 11:00:00,8740.64,62.67,TRADE
NSW1,2019/07/16 11:30:00,8398.22,58.88,TRADE
NSW1,2019/07/16 12:00:00,8263.96,59.16,TRADE
NSW1,2019/07/16 12:30:00,8109.48,58.01,TRADE
NSW1,2019/07/16 13:00:00,8021.11,58.13,TRADE
NSW1,2019/07/16 13:30:00,7950.77,58.01,TRADE
NSW1,2019/07/16 14:00:00,7902.76,56.04,TRADE
NSW1,2019/07/16 14:30:00,8029.2,56.92,TRADE
NSW1,2019/07/16 15:00:00,8093.29,58.10,TRADE
NSW1,2019/07/16 15:30:00,8275.27,55.78,TRADE
NSW1,2019/07/16 16:00:00,8522.49,55.45,TRADE
NSW1,2019/07/16 16:30:00,8820.7,56.67,TRADE
NSW1,2019/07/16 17:00:00,9255.86,79.38,TRADE
NSW1,2019/07/16 17:30:00,9970.3,105.89,TRADE
NSW1,2019/07/16 18:00:00,10668.73,226.27,TRADE
NSW1,2019/07/16 18:30:00,10852.49,265.31,TRADE
NSW1,2019/07/16 19:00:00,10817.32,265.46,TRADE
NSW1,2019/07/16 19:30:00,10622.37,143.20,TRADE
NSW1,2019/07/16 20:00:00,10403.49,130.46,TRADE
NSW1,2019/07/16 20:30:00,10278.69,148.42,TRADE
NSW1,2019/07/16 21:00:00,10014.28,94.79,TRADE
NSW1,2019/07/16 21:30:00,9822.19,106.65,TRADE
NSW1,2019/07/16 22:00:00,9520.36,88.64,TRADE
NSW1,2019/07/16 22:30:00,9305.43,100.78,TRADE
NSW1,2019/07/16 23:00:00,8997.55,91.05,TRADE
NSW1,2019/07/16 23:30:00,8807.06,97.23,TRADE
NSW1,2019/07/17 00:00:00,8641.3,86.15,TRADE
